Time	EEG_Fp1	EEG_Fp2	PPG
오후 4:56:55.771 	-0.000020	-0.000015	0.000500
오후 4:56:55.772 	-0.000023	-0.000013	0.000498
오후 4:56:55.772 	-0.000028	-0.000009	0.000497
오후 4:56:55.774 	-0.000021	-0.000005	0.000496
오후 4:56:55.774 	-0.000024	-0.000018	0.000495
오후 4:56:55.775 	-0.000025	-0.000017	0.000494
오후 4:56:55.775 	-0.000006	0.000004	0.000494
오후 4:56:55.777 	-0.000015	-0.000004	0.000493
오후 4:56:55.777 	-0.000017	-0.000011	0.000493
오후 4:56:55.778 	-0.000020	-0.000013	0.000494
오후 4:56:55.778 	-0.000013	-0.000010	0.000494
오후 4:56:55.780 	-0.000027	-0.000017	0.000494
오후 4:56:55.780 	-0.000028	-0.000016	0.000495
오후 4:56:55.785 	-0.000030	-0.000022	0.000495
오후 4:56:55.785 	-0.000025	-0.000010	0.000496
오후 4:56:55.798 	-0.000018	0.000004	0.000497
오후 4:56:55.798 	-0.000028	-0.000008	0.000498
오후 4:56:55.807 	-0.000037	-0.000022	0.000498
오후 4:56:55.807 	-0.000033	-0.000014	0.000499
오후 4:56:55.817 	-0.000023	-0.000004	0.000500
오후 4:56:55.817 	-0.000022	-0.000005	0.000501
오후 4:56:55.818 	-0.000017	-0.000006	0.000502
오후 4:56:55.818 	-0.000022	-0.000006	0.000502
오후 4:56:55.820 	-0.000020	0.000004	0.000503
오후 4:56:55.820 	-0.000024	-0.000001	0.000504
오후 4:56:55.821 	-0.000017	-0.000007	0.000504
오후 4:56:55.821 	-0.000028	-0.000014	0.000505
오후 4:56:55.822 	-0.000014	0.000002	0.000505
오후 4:56:55.822 	-0.000007	0.000016	0.000505
오후 4:56:55.823 	-0.000010	0.000003	0.000506
오후 4:56:55.823 	-0.000004	0.000008	0.000506
오후 4:56:55.824 	-0.000006	0.000004	0.000506
오후 4:56:55.824 	-0.000012	0.000008	0.000506
오후 4:56:55.825 	-0.000013	0.000006	0.000506
오후 4:56:55.825 	-0.000011	0.000002	0.000505
오후 4:56:55.826 	-0.000002	0.000007	0.000505
오후 4:56:55.826 	0.000000	0.000014	0.000505
오후 4:56:55.837 	-0.000004	0.000007	0.000505
오후 4:56:55.837 	-0.000002	0.000002	0.000504
오후 4:56:55.838 	0.000001	0.000006	0.000504
오후 4:56:55.838 	0.000004	0.000012	0.000504
오후 4:56:55.840 	-0.000003	0.000011	0.000503
오후 4:56:55.840 	-0.000003	0.000000	0.000503
오후 4:56:55.841 	-0.000001	0.000000	0.000502
오후 4:56:55.841 	0.000000	0.000011	0.000502
오후 4:56:55.842 	0.000004	0.000019	0.000502
오후 4:56:55.842 	-0.000008	-0.000002	0.000501
오후 4:56:55.843 	0.000007	0.000010	0.000501
오후 4:56:55.843 	0.000002	0.000009	0.000501
오후 4:56:55.845 	-0.000002	0.000009	0.000501
오후 4:56:55.845 	0.000004	0.000009	0.000500
오후 4:56:55.846 	0.000008	0.000005	0.000500
오후 4:56:55.846 	0.000006	0.000008	0.000500
오후 4:56:55.856 	0.000007	0.000017	0.000500
오후 4:56:55.856 	0.000004	0.000012	0.000500
오후 4:56:55.857 	0.000006	0.000004	0.000500
오후 4:56:55.857 	0.000004	0.000005	0.000500
오후 4:56:55.859 	0.000003	0.000013	0.000500
오후 4:56:55.859 	0.000003	0.000017	0.000499
오후 4:56:55.860 	-0.000005	0.000003	0.000499
오후 4:56:55.860 	-0.000004	0.000000	0.000499
오후 4:56:55.861 	-0.000003	0.000004	0.000500
오후 4:56:55.861 	0.000003	0.000011	0.000500
오후 4:56:55.862 	0.000006	0.000013	0.000500
오후 4:56:55.862 	0.000019	0.000019	0.000500
오후 4:56:55.864 	0.000014	0.000021	0.000500
오후 4:56:55.864 	0.000001	0.000016	0.000500
오후 4:56:55.865 	0.000000	0.000017	0.000500
오후 4:56:55.865 	0.000013	0.000017	0.000500
오후 4:56:55.869 	-0.000001	0.000002	0.000501
오후 4:56:55.869 	0.000008	0.000019	0.000501
오후 4:56:55.877 	0.000011	0.000021	0.000501
오후 4:56:55.877 	0.000000	0.000005	0.000501
오후 4:56:55.878 	0.000003	0.000008	0.000502
오후 4:56:55.878 	-0.000004	0.000010	0.000502
오후 4:56:55.889 	-0.000004	0.000013	0.000502
오후 4:56:55.889 	0.000001	0.000009	0.000502
오후 4:56:55.890 	-0.000003	-0.000000	0.000502
오후 4:56:55.890 	0.000005	0.000017	0.000502
오후 4:56:55.892 	0.000001	0.000014	0.000503
오후 4:56:55.892 	0.000001	0.000005	0.000503
오후 4:56:55.893 	-0.000005	-0.000002	0.000503
오후 4:56:55.893 	0.000003	0.000007	0.000503
오후 4:56:55.894 	-0.000003	0.000009	0.000504
오후 4:56:55.894 	0.000004	0.000019	0.000504
오후 4:56:55.895 	-0.000001	0.000010	0.000505
오후 4:56:55.895 	-0.000001	0.000014	0.000505
오후 4:56:55.897 	-0.000002	0.000017	0.000505
오후 4:56:55.897 	-0.000011	0.000015	0.000506
오후 4:56:55.898 	-0.000014	0.000008	0.000506
오후 4:56:55.898 	-0.000007	0.000010	0.000506
오후 4:56:55.903 	-0.000004	0.000016	0.000507
오후 4:56:55.903 	-0.000008	0.000016	0.000507
오후 4:56:55.910 	-0.000017	0.000001	0.000507
오후 4:56:55.910 	-0.000009	0.000010	0.000508
오후 4:56:55.911 	-0.000012	0.000009	0.000509
오후 4:56:55.911 	-0.000013	0.000013	0.000509
오후 4:56:55.912 	-0.000015	-0.000000	0.000510
오후 4:56:55.912 	-0.000012	-0.000005	0.000511
오후 4:56:55.922 	-0.000006	0.000004	0.000511
오후 4:56:55.922 	-0.000006	0.000007	0.000513
오후 4:56:55.923 	-0.000008	0.000010	0.000514
오후 4:56:55.923 	-0.000001	0.000016	0.000515
오후 4:56:55.925 	-0.000007	0.000009	0.000518
오후 4:56:55.925 	-0.000020	0.000006	0.000520
오후 4:56:55.926 	-0.000015	0.000008	0.000523
오후 4:56:55.926 	-0.000025	-0.000004	0.000527
오후 4:56:55.927 	-0.000021	-0.000001	0.000532
오후 4:56:55.927 	-0.000020	0.000003	0.000536
오후 4:56:55.928 	-0.000030	-0.000002	0.000541
오후 4:56:55.928 	-0.000025	-0.000009	0.000547
오후 4:56:55.929 	-0.000025	-0.000006	0.000553
오후 4:56:55.929 	-0.000020	0.000007	0.000560
오후 4:56:55.930 	-0.000031	-0.000004	0.000566
오후 4:56:55.930 	-0.000030	-0.000005	0.000572
오후 4:56:55.931 	-0.000022	-0.000000	0.000578
오후 4:56:55.931 	-0.000022	-0.000002	0.000584
오후 4:56:55.940 	-0.000032	-0.000006	0.000589
오후 4:56:55.940 	-0.000031	-0.000009	0.000594
오후 4:56:55.942 	-0.000027	-0.000008	0.000598
오후 4:56:55.942 	-0.000021	-0.000003	0.000601
오후 4:56:55.943 	-0.000027	0.000006	0.000604
오후 4:56:55.943 	-0.000036	-0.000004	0.000606
오후 4:56:55.944 	-0.000034	-0.000017	0.000608
오후 4:56:55.944 	-0.000040	-0.000019	0.000609
오후 4:56:55.945 	-0.000037	-0.000010	0.000609
오후 4:56:55.945 	-0.000036	-0.000006	0.000609
오후 4:56:55.946 	-0.000035	-0.000009	0.000608
오후 4:56:55.946 	-0.000036	-0.000017	0.000608
오후 4:56:55.948 	-0.000028	-0.000001	0.000606
오후 4:56:55.948 	-0.000031	-0.000000	0.000604
오후 4:56:55.949 	-0.000038	-0.000014	0.000602
오후 4:56:55.949 	-0.000021	-0.000002	0.000599
오후 4:56:55.962 	-0.000020	-0.000001	0.000596
오후 4:56:55.962 	-0.000021	0.000001	0.000594
오후 4:56:55.963 	-0.000025	0.000005	0.000591
오후 4:56:55.963 	-0.000017	-0.000001	0.000587
오후 4:56:55.965 	-0.000021	-0.000005	0.000584
오후 4:56:55.965 	-0.000019	0.000007	0.000580
오후 4:56:55.966 	-0.000021	0.000007	0.000577
오후 4:56:55.966 	-0.000026	-0.000002	0.000573
오후 4:56:55.968 	-0.000022	-0.000004	0.000570
오후 4:56:55.968 	-0.000028	0.000000	0.000566
오후 4:56:55.969 	-0.000031	0.000004	0.000562
오후 4:56:55.969 	-0.000032	-0.000003	0.000559
오후 4:56:55.970 	-0.000024	-0.000003	0.000555
오후 4:56:55.970 	-0.000023	0.000001	0.000552
오후 4:56:55.972 	-0.000032	0.000003	0.000548
오후 4:56:55.972 	-0.000035	-0.000002	0.000544
오후 4:56:55.973 	-0.000037	-0.000017	0.000540
오후 4:56:55.973 	-0.000042	-0.000015	0.000536
오후 4:56:55.988 	-0.000036	0.000001	0.000533
오후 4:56:55.988 	-0.000024	0.000004	0.000529
오후 4:56:55.989 	-0.000021	0.000000	0.000526
오후 4:56:55.989 	-0.000021	-0.000002	0.000522
오후 4:56:55.991 	-0.000017	0.000009	0.000519
오후 4:56:55.991 	-0.000014	0.000008	0.000516
오후 4:56:55.992 	-0.000011	0.000002	0.000513
오후 4:56:55.992 	-0.000024	-0.000005	0.000511
오후 4:56:55.994 	-0.000021	-0.000002	0.000508
오후 4:56:55.994 	-0.000025	-0.000004	0.000506
오후 4:56:55.995 	-0.000019	-0.000004	0.000504
오후 4:56:55.995 	-0.000019	-0.000006	0.000502
오후 4:56:55.996 	-0.000022	-0.000004	0.000501
오후 4:56:55.996 	-0.000010	0.000014	0.000500
오후 4:56:56.010 	-0.000017	0.000007	0.000498
오후 4:56:56.010 	-0.000016	0.000004	0.000498
오후 4:56:56.033 	-0.000017	0.000004	0.000497
오후 4:56:56.033 	-0.000020	0.000008	0.000497
오후 4:56:56.034 	-0.000020	0.000001	0.000496
오후 4:56:56.034 	-0.000017	-0.000005	0.000496
오후 4:56:56.059 	-0.000013	0.000004	0.000496
오후 4:56:56.059 	-0.000014	0.000011	0.000496
오후 4:56:56.083 	-0.000017	0.000004	0.000496
오후 4:56:56.083 	-0.000020	-0.000008	0.000497
오후 4:56:56.111 	-0.000019	-0.000006	0.000497
오후 4:56:56.111 	-0.000023	-0.000005	0.000498
오후 4:56:56.134 	-0.000015	0.000006	0.000498
오후 4:56:56.134 	-0.000018	-0.000004	0.000499
오후 4:56:56.159 	-0.000020	-0.000006	0.000500
오후 4:56:56.159 	-0.000020	-0.000004	0.000500
오후 4:56:56.161 	-0.000022	0.000000	0.000501
오후 4:56:56.161 	-0.000030	-0.000010	0.000502
오후 4:56:56.185 	-0.000012	0.000002	0.000502
오후 4:56:56.185 	-0.000017	-0.000003	0.000503
오후 4:56:56.208 	-0.000013	0.000010	0.000504
오후 4:56:56.208 	-0.000012	0.000007	0.000505
오후 4:56:56.216 	-0.000021	-0.000006	0.000505
오후 4:56:56.216 	-0.000022	-0.000008	0.000506
오후 4:56:56.259 	-0.000019	0.000004	0.000506
오후 4:56:56.259 	-0.000018	0.000004	0.000506
오후 4:56:56.282 	-0.000030	-0.000007	0.000506
오후 4:56:56.282 	-0.000021	-0.000007	0.000506
오후 4:56:56.289 	-0.000022	-0.000003	0.000507
오후 4:56:56.289 	-0.000031	-0.000007	0.000507
오후 4:56:56.295 	-0.000032	-0.000016	0.000507
오후 4:56:56.295 	-0.000035	-0.000021	0.000507
오후 4:56:56.308 	-0.000028	-0.000012	0.000507
오후 4:56:56.308 	-0.000022	-0.000003	0.000507
오후 4:56:56.332 	-0.000024	-0.000011	0.000507
오후 4:56:56.332 	-0.000016	-0.000010	0.000507
오후 4:56:56.334 	-0.000021	-0.000010	0.000507
오후 4:56:56.334 	-0.000028	-0.000017	0.000506
오후 4:56:56.359 	-0.000025	-0.000014	0.000506
오후 4:56:56.359 	-0.000023	-0.000017	0.000506
오후 4:56:56.393 	-0.000030	-0.000023	0.000506
오후 4:56:56.393 	-0.000033	-0.000016	0.000506
오후 4:56:56.414 	-0.000012	0.000000	0.000506
오후 4:56:56.414 	-0.000019	-0.000010	0.000506
오후 4:56:56.438 	-0.000012	-0.000007	0.000506
오후 4:56:56.438 	-0.000007	0.000003	0.000506
오후 4:56:56.461 	-0.000017	-0.000002	0.000505
오후 4:56:56.461 	-0.000017	-0.000013	0.000505
오후 4:56:56.488 	-0.000014	-0.000009	0.000505
오후 4:56:56.488 	-0.000013	-0.000005	0.000505
오후 4:56:56.511 	-0.000012	-0.000003	0.000505
오후 4:56:56.511 	-0.000020	-0.000012	0.000505
오후 4:56:56.519 	-0.000006	-0.000010	0.000505
오후 4:56:56.519 	-0.000023	-0.000018	0.000505
오후 4:56:56.532 	-0.000019	-0.000010	0.000505
오후 4:56:56.532 	-0.000022	-0.000022	0.000505
오후 4:56:56.535 	-0.000021	-0.000026	0.000505
오후 4:56:56.535 	-0.000021	-0.000023	0.000505
오후 4:56:56.578 	-0.000018	-0.000016	0.000505
오후 4:56:56.578 	-0.000008	-0.000003	0.000505
오후 4:56:56.584 	-0.000015	-0.000018	0.000506
오후 4:56:56.584 	-0.000012	-0.000020	0.000506
오후 4:56:56.611 	-0.000005	-0.000004	0.000506
오후 4:56:56.611 	-0.000004	-0.000003	0.000506
오후 4:56:56.634 	-0.000012	-0.000014	0.000506
오후 4:56:56.634 	-0.000006	-0.000013	0.000506
오후 4:56:56.657 	-0.000014	-0.000015	0.000506
오후 4:56:56.657 	-0.000010	-0.000003	0.000506
오후 4:56:56.661 	-0.000009	-0.000007	0.000506
오후 4:56:56.661 	-0.000011	-0.000015	0.000507
오후 4:56:56.686 	-0.000010	-0.000012	0.000507
오후 4:56:56.686 	-0.000017	-0.000013	0.000507
오후 4:56:56.691 	-0.000019	-0.000013	0.000507
오후 4:56:56.691 	-0.000023	-0.000020	0.000508
오후 4:56:56.710 	-0.000014	-0.000013	0.000508
오후 4:56:56.710 	-0.000013	-0.000004	0.000508
오후 4:56:56.711 	-0.000013	-0.000000	0.000508
오후 4:56:56.711 	-0.000016	-0.000014	0.000509
오후 4:56:56.734 	-0.000012	-0.000012	0.000509
오후 4:56:56.734 	-0.000012	-0.000002	0.000509
오후 4:56:56.759 	-0.000026	-0.000014	0.000509
오후 4:56:56.759 	-0.000020	-0.000016	0.000510
오후 4:56:56.782 	-0.000014	-0.000017	0.000510
오후 4:56:56.782 	-0.000018	-0.000016	0.000510
오후 4:56:56.784 	-0.000015	-0.000008	0.000510
오후 4:56:56.784 	-0.000013	-0.000012	0.000511
오후 4:56:56.785 	-0.000016	-0.000021	0.000511
오후 4:56:56.785 	-0.000014	-0.000014	0.000511
오후 4:56:56.813 	-0.000010	-0.000008	0.000511
오후 4:56:56.813 	-0.000011	-0.000015	0.000511
오후 4:56:56.815 	-0.000011	-0.000015	0.000512
오후 4:56:56.815 	-0.000018	-0.000024	0.000512
오후 4:56:56.816 	-0.000027	-0.000020	0.000512
오후 4:56:56.816 	-0.000018	-0.000011	0.000513
오후 4:56:56.842 	-0.000017	-0.000017	0.000514
오후 4:56:56.842 	-0.000025	-0.000021	0.000515
오후 4:56:56.843 	-0.000021	-0.000017	0.000516
오후 4:56:56.843 	-0.000010	-0.000006	0.000517
오후 4:56:56.845 	-0.000017	-0.000021	0.000519
오후 4:56:56.845 	-0.000014	-0.000018	0.000521
오후 4:56:56.846 	-0.000005	-0.000007	0.000524
오후 4:56:56.846 	-0.000003	-0.000001	0.000527
오후 4:56:56.874 	-0.000003	-0.000005	0.000531
오후 4:56:56.874 	-0.000008	-0.000013	0.000536
오후 4:56:56.876 	-0.000011	-0.000009	0.000540
오후 4:56:56.876 	-0.000005	0.000003	0.000546
오후 4:56:56.877 	-0.000005	-0.000000	0.000553
오후 4:56:56.877 	-0.000011	-0.000009	0.000559
오후 4:56:56.878 	-0.000011	-0.000002	0.000565
오후 4:56:56.878 	-0.000027	-0.000009	0.000572
오후 4:56:56.879 	-0.000023	-0.000010	0.000578
오후 4:56:56.879 	-0.000017	-0.000008	0.000585
오후 4:56:56.881 	-0.000022	-0.000014	0.000591
오후 4:56:56.881 	-0.000018	-0.000008	0.000596
오후 4:56:56.882 	-0.000028	-0.000008	0.000601
오후 4:56:56.882 	-0.000032	-0.000015	0.000605
오후 4:56:56.883 	-0.000037	-0.000026	0.000608
오후 4:56:56.883 	-0.000038	-0.000019	0.000611
