Time	EEG_Fp1	EEG_Fp2	PPG
오후 5:01:07.815 	0.000017	0.000043	0.000523
오후 5:01:07.815 	0.000013	0.000042	0.000523
오후 5:01:07.825 	0.000008	0.000040	0.000523
오후 5:01:07.825 	0.000008	0.000030	0.000523
오후 5:01:07.826 	0.000007	0.000026	0.000523
오후 5:01:07.826 	0.000005	0.000027	0.000523
오후 5:01:07.827 	-0.000001	0.000018	0.000523
오후 5:01:07.827 	-0.000010	0.000018	0.000523
오후 5:01:07.828 	0.000008	0.000041	0.000523
오후 5:01:07.828 	0.000004	0.000036	0.000523
오후 5:01:07.830 	0.000004	0.000037	0.000523
오후 5:01:07.830 	0.000013	0.000043	0.000523
오후 5:01:07.831 	0.000008	0.000038	0.000523
오후 5:01:07.831 	0.000014	0.000040	0.000523
오후 5:01:07.832 	0.000011	0.000036	0.000523
오후 5:01:07.832 	0.000004	0.000032	0.000523
오후 5:01:07.833 	0.000002	0.000026	0.000523
오후 5:01:07.833 	-0.000010	0.000013	0.000523
오후 5:01:07.835 	-0.000000	0.000023	0.000523
오후 5:01:07.835 	-0.000006	0.000018	0.000523
오후 5:01:07.844 	-0.000019	0.000007	0.000523
오후 5:01:07.844 	-0.000023	0.000002	0.000523
오후 5:01:07.845 	-0.000003	0.000023	0.000523
오후 5:01:07.845 	0.000023	0.000043	0.000523
오후 5:01:07.847 	0.000021	0.000034	0.000523
오후 5:01:07.847 	0.000016	0.000030	0.000523
오후 5:01:07.848 	0.000010	0.000030	0.000523
오후 5:01:07.848 	0.000009	0.000032	0.000523
오후 5:01:07.849 	0.000019	0.000038	0.000523
오후 5:01:07.849 	0.000017	0.000036	0.000523
오후 5:01:07.850 	0.000018	0.000037	0.000523
오후 5:01:07.850 	0.000021	0.000039	0.000523
오후 5:01:07.851 	0.000029	0.000042	0.000523
오후 5:01:07.851 	0.000030	0.000047	0.000523
오후 5:01:07.852 	0.000019	0.000034	0.000523
오후 5:01:07.852 	0.000021	0.000040	0.000523
오후 5:01:07.853 	0.000021	0.000041	0.000523
오후 5:01:07.853 	0.000020	0.000032	0.000523
오후 5:01:07.857 	0.000021	0.000028	0.000523
오후 5:01:07.857 	0.000012	0.000030	0.000523
오후 5:01:07.863 	0.000007	0.000029	0.000523
오후 5:01:07.863 	0.000010	0.000027	0.000523
오후 5:01:07.865 	0.000015	0.000028	0.000523
오후 5:01:07.865 	0.000011	0.000030	0.000523
오후 5:01:07.868 	0.000013	0.000030	0.000523
오후 5:01:07.868 	0.000012	0.000031	0.000523
오후 5:01:07.875 	0.000013	0.000035	0.000523
오후 5:01:07.875 	0.000008	0.000026	0.000523
오후 5:01:07.876 	0.000016	0.000030	0.000523
오후 5:01:07.876 	0.000012	0.000028	0.000523
오후 5:01:07.877 	0.000011	0.000031	0.000523
오후 5:01:07.877 	0.000012	0.000029	0.000523
오후 5:01:07.881 	0.000001	0.000021	0.000524
오후 5:01:07.881 	0.000007	0.000025	0.000524
오후 5:01:07.889 	0.000000	0.000025	0.000524
오후 5:01:07.889 	0.000001	0.000019	0.000524
오후 5:01:07.890 	0.000003	0.000024	0.000525
오후 5:01:07.890 	0.000008	0.000029	0.000525
오후 5:01:07.902 	0.000021	0.000038	0.000526
오후 5:01:07.902 	0.000008	0.000029	0.000527
오후 5:01:07.903 	-0.000002	0.000022	0.000528
오후 5:01:07.903 	0.000005	0.000027	0.000529
오후 5:01:07.904 	0.000012	0.000031	0.000531
오후 5:01:07.904 	0.000020	0.000039	0.000533
오후 5:01:07.905 	0.000004	0.000032	0.000535
오후 5:01:07.905 	0.000001	0.000027	0.000538
오후 5:01:07.906 	0.000008	0.000032	0.000541
오후 5:01:07.906 	0.000002	0.000026	0.000544
오후 5:01:07.908 	0.000006	0.000030	0.000548
오후 5:01:07.908 	0.000019	0.000044	0.000551
오후 5:01:07.909 	0.000012	0.000035	0.000556
오후 5:01:07.909 	0.000002	0.000025	0.000560
오후 5:01:07.910 	-0.000004	0.000024	0.000564
오후 5:01:07.910 	0.000000	0.000027	0.000568
오후 5:01:07.915 	-0.000001	0.000023	0.000572
오후 5:01:07.915 	-0.000013	0.000013	0.000575
오후 5:01:07.943 	-0.000008	0.000022	0.000579
오후 5:01:07.943 	0.000009	0.000041	0.000582
오후 5:01:07.944 	0.000002	0.000034	0.000586
오후 5:01:07.944 	-0.000003	0.000028	0.000588
오후 5:01:07.945 	0.000004	0.000028	0.000590
오후 5:01:07.945 	0.000004	0.000037	0.000591
오후 5:01:07.946 	-0.000001	0.000029	0.000592
오후 5:01:07.946 	0.000005	0.000035	0.000593
오후 5:01:07.948 	0.000003	0.000027	0.000593
오후 5:01:07.948 	0.000001	0.000028	0.000592
오후 5:01:07.949 	0.000000	0.000032	0.000592
오후 5:01:07.949 	0.000004	0.000035	0.000591
오후 5:01:07.950 	-0.000008	0.000019	0.000589
오후 5:01:07.950 	-0.000012	0.000016	0.000588
오후 5:01:07.951 	0.000005	0.000033	0.000586
오후 5:01:07.951 	-0.000004	0.000029	0.000584
오후 5:01:07.952 	0.000011	0.000037	0.000581
오후 5:01:07.952 	0.000004	0.000030	0.000579
오후 5:01:07.955 	-0.000000	0.000034	0.000576
오후 5:01:07.955 	-0.000005	0.000028	0.000574
오후 5:01:07.979 	-0.000002	0.000028	0.000571
오후 5:01:07.979 	-0.000002	0.000028	0.000569
오후 5:01:07.980 	0.000009	0.000027	0.000566
오후 5:01:07.980 	0.000005	0.000032	0.000564
오후 5:01:07.981 	0.000007	0.000030	0.000561
오후 5:01:07.981 	0.000000	0.000020	0.000558
오후 5:01:07.982 	0.000001	0.000027	0.000556
오후 5:01:07.982 	0.000007	0.000034	0.000553
오후 5:01:07.983 	-0.000004	0.000028	0.000551
오후 5:01:07.983 	-0.000008	0.000020	0.000548
오후 5:01:07.984 	0.000006	0.000030	0.000545
오후 5:01:07.984 	0.000004	0.000035	0.000543
오후 5:01:07.985 	0.000009	0.000041	0.000540
오후 5:01:07.985 	0.000012	0.000039	0.000538
오후 5:01:07.987 	0.000008	0.000025	0.000536
오후 5:01:07.987 	0.000009	0.000026	0.000533
오후 5:01:07.988 	0.000009	0.000035	0.000531
오후 5:01:07.988 	0.000008	0.000031	0.000528
오후 5:01:07.989 	0.000012	0.000026	0.000526
오후 5:01:07.989 	0.000014	0.000028	0.000524
오후 5:01:07.999 	0.000017	0.000038	0.000523
오후 5:01:07.999 	0.000015	0.000040	0.000521
오후 5:01:08.001 	0.000015	0.000027	0.000519
오후 5:01:08.001 	0.000019	0.000026	0.000518
오후 5:01:08.002 	0.000010	0.000029	0.000517
오후 5:01:08.002 	0.000013	0.000030	0.000516
오후 5:01:08.003 	0.000005	0.000024	0.000515
오후 5:01:08.003 	0.000008	0.000021	0.000515
오후 5:01:08.004 	0.000006	0.000017	0.000515
오후 5:01:08.004 	0.000012	0.000025	0.000514
오후 5:01:08.005 	0.000012	0.000029	0.000514
오후 5:01:08.005 	0.000007	0.000016	0.000514
오후 5:01:08.006 	0.000016	0.000028	0.000513
오후 5:01:08.006 	0.000011	0.000034	0.000514
오후 5:01:08.007 	0.000008	0.000028	0.000514
오후 5:01:08.007 	-0.000005	0.000010	0.000514
오후 5:01:08.008 	-0.000007	0.000013	0.000514
오후 5:01:08.008 	0.000006	0.000017	0.000515
오후 5:01:08.019 	0.000010	0.000014	0.000515
오후 5:01:08.019 	0.000011	0.000021	0.000515
오후 5:01:08.020 	0.000008	0.000023	0.000515
오후 5:01:08.020 	0.000011	0.000021	0.000516
오후 5:01:08.021 	0.000007	0.000017	0.000516
오후 5:01:08.021 	0.000013	0.000021	0.000516
오후 5:01:08.022 	0.000008	0.000014	0.000517
오후 5:01:08.022 	0.000000	0.000012	0.000517
오후 5:01:08.024 	0.000008	0.000024	0.000517
오후 5:01:08.024 	0.000019	0.000026	0.000518
오후 5:01:08.025 	0.000015	0.000026	0.000518
오후 5:01:08.025 	0.000014	0.000027	0.000518
오후 5:01:08.026 	0.000022	0.000034	0.000519
오후 5:01:08.026 	-0.000001	0.000007	0.000519
오후 5:01:08.027 	-0.000000	0.000005	0.000519
오후 5:01:08.027 	0.000011	0.000024	0.000519
오후 5:01:08.028 	0.000008	0.000017	0.000520
오후 5:01:08.028 	0.000010	0.000019	0.000520
오후 5:01:08.029 	0.000013	0.000021	0.000520
오후 5:01:08.029 	0.000009	0.000016	0.000520
오후 5:01:08.046 	-0.000002	0.000011	0.000520
오후 5:01:08.046 	0.000006	0.000016	0.000520
오후 5:01:08.048 	0.000014	0.000019	0.000520
오후 5:01:08.048 	0.000029	0.000026	0.000521
오후 5:01:08.049 	0.000028	0.000031	0.000521
오후 5:01:08.049 	0.000019	0.000029	0.000521
오후 5:01:08.050 	0.000012	0.000021	0.000521
오후 5:01:08.050 	-0.000000	0.000002	0.000521
오후 5:01:08.077 	0.000004	0.000008	0.000521
오후 5:01:08.077 	0.000010	0.000019	0.000521
오후 5:01:08.108 	0.000010	0.000017	0.000521
오후 5:01:08.108 	0.000012	0.000015	0.000521
오후 5:01:08.109 	0.000016	0.000023	0.000521
오후 5:01:08.109 	0.000005	0.000016	0.000521
오후 5:01:08.110 	0.000012	0.000018	0.000521
오후 5:01:08.110 	0.000016	0.000016	0.000521
오후 5:01:08.111 	0.000016	0.000020	0.000521
오후 5:01:08.111 	0.000007	0.000017	0.000521
오후 5:01:08.112 	0.000019	0.000028	0.000522
오후 5:01:08.112 	0.000015	0.000024	0.000522
오후 5:01:08.114 	0.000017	0.000019	0.000522
오후 5:01:08.114 	0.000017	0.000015	0.000522
오후 5:01:08.115 	0.000023	0.000020	0.000522
오후 5:01:08.115 	0.000030	0.000024	0.000522
오후 5:01:08.116 	0.000023	0.000023	0.000522
오후 5:01:08.116 	0.000023	0.000027	0.000522
오후 5:01:08.117 	0.000014	0.000022	0.000522
오후 5:01:08.117 	0.000009	0.000016	0.000522
오후 5:01:08.134 	0.000017	0.000015	0.000522
오후 5:01:08.134 	0.000032	0.000030	0.000522
오후 5:01:08.139 	0.000026	0.000025	0.000522
오후 5:01:08.139 	0.000018	0.000016	0.000522
오후 5:01:08.157 	0.000021	0.000019	0.000522
오후 5:01:08.157 	0.000024	0.000021	0.000522
오후 5:01:08.182 	0.000015	0.000024	0.000522
오후 5:01:08.182 	0.000016	0.000017	0.000522
오후 5:01:08.207 	0.000017	0.000015	0.000522
오후 5:01:08.207 	0.000015	0.000015	0.000522
오후 5:01:08.232 	0.000014	0.000019	0.000522
오후 5:01:08.232 	0.000022	0.000025	0.000523
오후 5:01:08.234 	0.000013	0.000021	0.000523
오후 5:01:08.234 	0.000018	0.000023	0.000523
오후 5:01:08.263 	0.000018	0.000023	0.000523
오후 5:01:08.263 	0.000016	0.000021	0.000523
오후 5:01:08.283 	0.000007	0.000007	0.000523
오후 5:01:08.283 	-0.000006	-0.000010	0.000523
오후 5:01:08.308 	0.000018	0.000021	0.000523
오후 5:01:08.308 	0.000021	0.000025	0.000523
오후 5:01:08.333 	0.000012	0.000018	0.000523
오후 5:01:08.333 	0.000004	0.000013	0.000523
오후 5:01:08.335 	0.000004	0.000009	0.000523
오후 5:01:08.335 	0.000003	0.000012	0.000523
오후 5:01:08.358 	0.000029	0.000031	0.000523
오후 5:01:08.358 	0.000024	0.000021	0.000523
오후 5:01:08.384 	0.000017	0.000014	0.000523
오후 5:01:08.384 	0.000022	0.000018	0.000523
오후 5:01:08.409 	0.000014	0.000013	0.000523
오후 5:01:08.409 	0.000018	0.000017	0.000523
오후 5:01:08.434 	0.000020	0.000015	0.000524
오후 5:01:08.434 	0.000015	0.000008	0.000524
오후 5:01:08.458 	0.000007	0.000007	0.000524
오후 5:01:08.458 	0.000010	0.000010	0.000524
오후 5:01:08.485 	0.000009	0.000008	0.000525
오후 5:01:08.485 	0.000017	0.000011	0.000526
오후 5:01:08.509 	0.000009	0.000008	0.000526
오후 5:01:08.509 	0.000006	0.000008	0.000527
오후 5:01:08.532 	0.000010	0.000006	0.000528
오후 5:01:08.532 	0.000002	0.000000	0.000530
오후 5:01:08.557 	0.000015	0.000013	0.000532
오후 5:01:08.557 	0.000029	0.000020	0.000534
오후 5:01:08.582 	0.000032	0.000034	0.000536
오후 5:01:08.582 	0.000025	0.000022	0.000539
오후 5:01:08.584 	0.000020	0.000022	0.000542
오후 5:01:08.584 	0.000027	0.000031	0.000546
오후 5:01:08.607 	0.000023	0.000027	0.000549
오후 5:01:08.607 	0.000020	0.000022	0.000554
오후 5:01:08.640 	0.000017	0.000019	0.000558
오후 5:01:08.640 	0.000014	0.000021	0.000562
오후 5:01:08.641 	0.000016	0.000023	0.000567
오후 5:01:08.641 	0.000023	0.000023	0.000571
오후 5:01:08.665 	0.000013	0.000019	0.000575
오후 5:01:08.665 	0.000013	0.000018	0.000579
오후 5:01:08.688 	0.000017	0.000023	0.000583
오후 5:01:08.688 	0.000022	0.000027	0.000587
오후 5:01:08.708 	0.000012	0.000012	0.000589
오후 5:01:08.708 	0.000009	0.000021	0.000591
오후 5:01:08.735 	0.000006	0.000024	0.000593
오후 5:01:08.735 	0.000015	0.000025	0.000595
오후 5:01:08.759 	0.000022	0.000031	0.000595
오후 5:01:08.759 	0.000022	0.000040	0.000596
오후 5:01:08.784 	0.000020	0.000032	0.000596
오후 5:01:08.784 	0.000020	0.000027	0.000595
오후 5:01:08.791 	0.000010	0.000017	0.000595
오후 5:01:08.791 	0.000021	0.000029	0.000594
오후 5:01:08.809 	0.000013	0.000024	0.000592
오후 5:01:08.809 	0.000032	0.000030	0.000590
오후 5:01:08.833 	0.000033	0.000034	0.000588
오후 5:01:08.833 	0.000021	0.000024	0.000587
오후 5:01:08.858 	0.000026	0.000034	0.000584
오후 5:01:08.858 	0.000022	0.000030	0.000581
오후 5:01:08.886 	0.000010	0.000018	0.000578
오후 5:01:08.886 	0.000007	0.000013	0.000576
오후 5:01:08.892 	0.000011	0.000016	0.000573
오후 5:01:08.892 	0.000006	0.000013	0.000570
오후 5:01:08.911 	0.000013	0.000024	0.000567
오후 5:01:08.911 	0.000014	0.000030	0.000565
오후 5:01:08.935 	0.000016	0.000028	0.000562
오후 5:01:08.935 	0.000012	0.000030	0.000559
오후 5:01:08.964 	0.000021	0.000027	0.000556
오후 5:01:08.964 	0.000021	0.000019	0.000553
오후 5:01:08.986 	0.000024	0.000030	0.000551
오후 5:01:08.986 	0.000022	0.000030	0.000548
오후 5:01:08.996 	0.000030	0.000030	0.000545
오후 5:01:08.996 	0.000027	0.000023	0.000543
오후 5:01:09.006 	0.000025	0.000029	0.000540
오후 5:01:09.006 	0.000020	0.000025	0.000537
오후 5:01:09.008 	0.000021	0.000025	0.000535
오후 5:01:09.008 	0.000019	0.000024	0.000532
오후 5:01:09.033 	0.000014	0.000020	0.000529
오후 5:01:09.033 	0.000016	0.000019	0.000527
오후 5:01:09.034 	0.000006	0.000015	0.000525
오후 5:01:09.034 	0.000008	0.000010	0.000523
오후 5:01:09.035 	0.000015	0.000014	0.000521
오후 5:01:09.035 	0.000010	0.000016	0.000519
오후 5:01:09.046 	0.000026	0.000029	0.000518
오후 5:01:09.046 	0.000033	0.000028	0.000517
오후 5:01:09.053 	0.000025	0.000022	0.000515
오후 5:01:09.053 	0.000019	0.000022	0.000515
오후 5:01:09.054 	0.000017	0.000021	0.000514
오후 5:01:09.054 	0.000016	0.000012	0.000513
오후 5:01:09.064 	0.000016	0.000011	0.000512
오후 5:01:09.064 	0.000016	0.000006	0.000512
오후 5:01:09.065 	0.000014	0.000008	0.000512
오후 5:01:09.065 	0.000023	0.000022	0.000511
오후 5:01:09.066 	0.000017	0.000019	0.000511
오후 5:01:09.066 	0.000026	0.000027	0.000511
오후 5:01:09.084 	0.000034	0.000032	0.000511
오후 5:01:09.084 	0.000027	0.000026	0.000512
오후 5:01:09.089 	0.000019	0.000015	0.000512
오후 5:01:09.089 	0.000016	0.000015	0.000512
오후 5:01:09.090 	0.000017	0.000016	0.000513
오후 5:01:09.090 	0.000014	0.000013	0.000513
오후 5:01:09.091 	0.000018	0.000014	0.000513
오후 5:01:09.091 	0.000027	0.000017	0.000514
오후 5:01:09.103 	0.000018	0.000009	0.000514
오후 5:01:09.103 	0.000021	0.000024	0.000515
오후 5:01:09.104 	0.000031	0.000030	0.000515
오후 5:01:09.104 	0.000034	0.000024	0.000516
오후 5:01:09.105 	0.000032	0.000025	0.000516
오후 5:01:09.105 	0.000021	0.000018	0.000517
오후 5:01:09.106 	0.000026	0.000019	0.000517
오후 5:01:09.106 	0.000038	0.000030	0.000517
오후 5:01:09.107 	0.000042	0.000032	0.000518
오후 5:01:09.107 	0.000043	0.000028	0.000518
오후 5:01:09.134 	0.000047	0.000031	0.000518
오후 5:01:09.134 	0.000057	0.000038	0.000519
오후 5:01:09.135 	0.000058	0.000046	0.000519
오후 5:01:09.135 	0.000060	0.000055	0.000519
오후 5:01:09.136 	0.000060	0.000053	0.000519
오후 5:01:09.136 	0.000060	0.000043	0.000519
오후 5:01:09.138 	0.000057	0.000038	0.000519
오후 5:01:09.138 	0.000061	0.000045	0.000519
오후 5:01:09.159 	0.000069	0.000054	0.000519
오후 5:01:09.159 	0.000062	0.000047	0.000519
오후 5:01:09.160 	0.000057	0.000042	0.000519
오후 5:01:09.160 	0.000052	0.000036	0.000519
오후 5:01:09.161 	0.000068	0.000053	0.000519
오후 5:01:09.161 	0.000076	0.000054	0.000520
오후 5:01:09.188 	0.000062	0.000049	0.000520
오후 5:01:09.188 	0.000055	0.000048	0.000520
오후 5:01:09.189 	0.000060	0.000049	0.000520
오후 5:01:09.189 	0.000061	0.000051	0.000520
오후 5:01:09.190 	0.000063	0.000052	0.000520
오후 5:01:09.190 	0.000080	0.000072	0.000520
오후 5:01:09.191 	0.000068	0.000058	0.000521
오후 5:01:09.191 	0.000061	0.000053	0.000521
오후 5:01:09.192 	0.000068	0.000055	0.000521
오후 5:01:09.192 	0.000064	0.000051	0.000521
오후 5:01:09.193 	0.000055	0.000047	0.000521
오후 5:01:09.193 	0.000080	0.000066	0.000521
오후 5:01:09.194 	0.000089	0.000073	0.000521
오후 5:01:09.194 	0.000094	0.000076	0.000521
