Time	EEG_Fp1	EEG_Fp2	PPG
오후 5:00:14.613 	-0.000051	-0.000034	0.000536
오후 5:00:14.613 	-0.000035	-0.000019	0.000533
오후 5:00:14.615 	-0.000034	-0.000013	0.000531
오후 5:00:14.615 	-0.000043	-0.000022	0.000529
오후 5:00:14.633 	-0.000039	-0.000027	0.000527
오후 5:00:14.633 	-0.000040	-0.000022	0.000525
오후 5:00:14.635 	-0.000038	-0.000017	0.000523
오후 5:00:14.635 	-0.000037	-0.000015	0.000522
오후 5:00:14.637 	-0.000040	-0.000018	0.000520
오후 5:00:14.637 	-0.000052	-0.000030	0.000519
오후 5:00:14.657 	-0.000052	-0.000023	0.000518
오후 5:00:14.657 	-0.000046	-0.000012	0.000517
오후 5:00:14.658 	-0.000031	-0.000007	0.000516
오후 5:00:14.658 	-0.000041	-0.000017	0.000515
오후 5:00:14.660 	-0.000041	-0.000017	0.000515
오후 5:00:14.660 	-0.000046	-0.000025	0.000515
오후 5:00:14.661 	-0.000044	-0.000023	0.000515
오후 5:00:14.661 	-0.000045	-0.000023	0.000514
오후 5:00:14.683 	-0.000046	-0.000025	0.000514
오후 5:00:14.683 	-0.000027	-0.000008	0.000514
오후 5:00:14.685 	-0.000027	-0.000008	0.000514
오후 5:00:14.685 	-0.000032	-0.000014	0.000515
오후 5:00:14.686 	-0.000025	-0.000003	0.000514
오후 5:00:14.686 	-0.000036	-0.000009	0.000515
오후 5:00:14.687 	-0.000040	-0.000015	0.000515
오후 5:00:14.687 	-0.000040	-0.000015	0.000515
오후 5:00:14.688 	-0.000052	-0.000023	0.000515
오후 5:00:14.688 	-0.000049	-0.000022	0.000515
오후 5:00:14.690 	-0.000038	-0.000007	0.000516
오후 5:00:14.690 	-0.000036	-0.000012	0.000516
오후 5:00:14.691 	-0.000033	-0.000009	0.000516
오후 5:00:14.691 	-0.000035	-0.000008	0.000517
오후 5:00:14.693 	-0.000038	-0.000011	0.000517
오후 5:00:14.693 	-0.000033	-0.000008	0.000517
오후 5:00:14.703 	-0.000038	-0.000012	0.000518
오후 5:00:14.703 	-0.000037	-0.000011	0.000518
오후 5:00:14.704 	-0.000038	-0.000010	0.000518
오후 5:00:14.704 	-0.000040	-0.000009	0.000518
오후 5:00:14.706 	-0.000038	-0.000009	0.000519
오후 5:00:14.706 	-0.000039	-0.000007	0.000519
오후 5:00:14.708 	-0.000042	-0.000008	0.000519
오후 5:00:14.708 	-0.000036	-0.000000	0.000519
오후 5:00:14.709 	-0.000025	0.000004	0.000519
오후 5:00:14.709 	-0.000039	-0.000013	0.000519
오후 5:00:14.710 	-0.000035	-0.000008	0.000519
오후 5:00:14.710 	-0.000034	-0.000004	0.000519
오후 5:00:14.711 	-0.000029	0.000002	0.000519
오후 5:00:14.711 	-0.000035	-0.000004	0.000519
오후 5:00:14.713 	-0.000038	-0.000004	0.000519
오후 5:00:14.713 	-0.000041	-0.000003	0.000519
오후 5:00:14.722 	-0.000044	-0.000010	0.000519
오후 5:00:14.722 	-0.000038	-0.000004	0.000519
오후 5:00:14.724 	-0.000036	-0.000011	0.000519
오후 5:00:14.724 	-0.000035	-0.000009	0.000520
오후 5:00:14.726 	-0.000044	-0.000010	0.000520
오후 5:00:14.726 	-0.000040	-0.000010	0.000520
오후 5:00:14.727 	-0.000025	0.000007	0.000520
오후 5:00:14.727 	-0.000028	0.000009	0.000520
오후 5:00:14.728 	-0.000022	0.000012	0.000520
오후 5:00:14.728 	-0.000023	0.000008	0.000520
오후 5:00:14.730 	-0.000025	0.000008	0.000521
오후 5:00:14.730 	-0.000030	0.000010	0.000521
오후 5:00:14.731 	-0.000041	0.000002	0.000521
오후 5:00:14.731 	-0.000034	0.000006	0.000521
오후 5:00:14.742 	-0.000032	0.000005	0.000521
오후 5:00:14.742 	-0.000033	0.000004	0.000521
오후 5:00:14.743 	-0.000028	0.000007	0.000521
오후 5:00:14.743 	-0.000036	0.000000	0.000522
오후 5:00:14.745 	-0.000035	-0.000004	0.000522
오후 5:00:14.745 	-0.000035	-0.000004	0.000522
오후 5:00:14.746 	-0.000043	-0.000005	0.000522
오후 5:00:14.746 	-0.000043	-0.000007	0.000522
오후 5:00:14.747 	-0.000031	0.000002	0.000522
오후 5:00:14.747 	-0.000034	0.000003	0.000522
오후 5:00:14.749 	-0.000025	0.000011	0.000523
오후 5:00:14.749 	-0.000037	-0.000000	0.000523
오후 5:00:14.750 	-0.000030	0.000003	0.000523
오후 5:00:14.750 	-0.000043	-0.000013	0.000523
오후 5:00:14.751 	-0.000047	-0.000008	0.000523
오후 5:00:14.751 	-0.000037	-0.000001	0.000523
오후 5:00:14.761 	-0.000040	-0.000008	0.000523
오후 5:00:14.761 	-0.000038	-0.000005	0.000523
오후 5:00:14.763 	-0.000032	0.000003	0.000523
오후 5:00:14.763 	-0.000032	0.000002	0.000523
오후 5:00:14.765 	-0.000036	0.000003	0.000523
오후 5:00:14.765 	-0.000041	-0.000000	0.000523
오후 5:00:14.766 	-0.000029	0.000003	0.000523
오후 5:00:14.766 	-0.000031	0.000007	0.000523
오후 5:00:14.767 	-0.000031	0.000005	0.000523
오후 5:00:14.767 	-0.000031	-0.000000	0.000523
오후 5:00:14.769 	-0.000030	0.000002	0.000523
오후 5:00:14.769 	-0.000033	0.000013	0.000523
오후 5:00:14.770 	-0.000044	0.000001	0.000523
오후 5:00:14.770 	-0.000041	-0.000003	0.000523
오후 5:00:14.781 	-0.000034	0.000000	0.000523
오후 5:00:14.781 	-0.000033	0.000004	0.000523
오후 5:00:14.782 	-0.000034	0.000005	0.000523
오후 5:00:14.782 	-0.000042	-0.000004	0.000523
오후 5:00:14.784 	-0.000042	-0.000008	0.000523
오후 5:00:14.784 	-0.000040	0.000004	0.000524
오후 5:00:14.785 	-0.000046	0.000001	0.000524
오후 5:00:14.785 	-0.000046	-0.000004	0.000525
오후 5:00:14.786 	-0.000050	-0.000013	0.000525
오후 5:00:14.786 	-0.000046	-0.000002	0.000526
오후 5:00:14.788 	-0.000057	-0.000003	0.000527
오후 5:00:14.788 	-0.000048	-0.000004	0.000528
오후 5:00:14.789 	-0.000048	-0.000011	0.000529
오후 5:00:14.789 	-0.000043	-0.000002	0.000531
오후 5:00:14.791 	-0.000047	-0.000001	0.000533
오후 5:00:14.791 	-0.000043	0.000005	0.000535
오후 5:00:14.802 	-0.000048	-0.000000	0.000538
오후 5:00:14.802 	-0.000059	-0.000013	0.000541
오후 5:00:14.804 	-0.000063	-0.000015	0.000544
오후 5:00:14.804 	-0.000053	-0.000004	0.000548
오후 5:00:14.805 	-0.000069	-0.000021	0.000551
오후 5:00:14.805 	-0.000068	-0.000017	0.000555
오후 5:00:14.807 	-0.000056	0.000000	0.000558
오후 5:00:14.807 	-0.000052	0.000004	0.000562
오후 5:00:14.808 	-0.000059	-0.000004	0.000566
오후 5:00:14.808 	-0.000068	-0.000013	0.000569
오후 5:00:14.809 	-0.000063	-0.000009	0.000572
오후 5:00:14.809 	-0.000064	-0.000006	0.000575
오후 5:00:14.811 	-0.000070	-0.000012	0.000577
오후 5:00:14.811 	-0.000068	-0.000013	0.000579
오후 5:00:14.812 	-0.000059	0.000000	0.000581
오후 5:00:14.812 	-0.000056	0.000003	0.000582
오후 5:00:14.824 	-0.000057	-0.000002	0.000583
오후 5:00:14.824 	-0.000056	-0.000006	0.000583
오후 5:00:14.825 	-0.000049	0.000002	0.000583
오후 5:00:14.825 	-0.000052	0.000004	0.000583
오후 5:00:14.826 	-0.000043	0.000015	0.000582
오후 5:00:14.826 	-0.000046	0.000007	0.000581
오후 5:00:14.827 	-0.000044	0.000004	0.000580
오후 5:00:14.827 	-0.000063	-0.000009	0.000578
오후 5:00:14.829 	-0.000059	-0.000004	0.000577
오후 5:00:14.829 	-0.000055	-0.000000	0.000575
오후 5:00:14.830 	-0.000043	0.000006	0.000573
오후 5:00:14.830 	-0.000042	0.000010	0.000570
오후 5:00:14.832 	-0.000063	-0.000002	0.000568
오후 5:00:14.832 	-0.000051	0.000002	0.000566
오후 5:00:14.843 	-0.000042	0.000006	0.000564
오후 5:00:14.843 	-0.000048	0.000005	0.000561
오후 5:00:14.845 	-0.000052	0.000007	0.000559
오후 5:00:14.845 	-0.000047	0.000008	0.000557
오후 5:00:14.846 	-0.000047	-0.000001	0.000554
오후 5:00:14.846 	-0.000048	0.000001	0.000552
오후 5:00:14.847 	-0.000048	0.000004	0.000549
오후 5:00:14.847 	-0.000046	0.000003	0.000547
오후 5:00:14.849 	-0.000032	0.000008	0.000545
오후 5:00:14.849 	-0.000030	0.000012	0.000542
오후 5:00:14.850 	-0.000042	0.000000	0.000540
오후 5:00:14.850 	-0.000044	-0.000006	0.000538
오후 5:00:14.851 	-0.000045	-0.000004	0.000535
오후 5:00:14.851 	-0.000042	-0.000001	0.000533
오후 5:00:14.852 	-0.000052	-0.000006	0.000531
오후 5:00:14.852 	-0.000052	-0.000004	0.000529
오후 5:00:14.863 	-0.000057	-0.000011	0.000527
오후 5:00:14.863 	-0.000051	-0.000007	0.000525
오후 5:00:14.865 	-0.000044	-0.000001	0.000524
오후 5:00:14.865 	-0.000047	-0.000002	0.000522
오후 5:00:14.866 	-0.000054	-0.000010	0.000521
오후 5:00:14.866 	-0.000055	-0.000013	0.000520
오후 5:00:14.867 	-0.000043	-0.000003	0.000519
오후 5:00:14.867 	-0.000041	0.000003	0.000518
오후 5:00:14.868 	-0.000042	0.000007	0.000517
오후 5:00:14.868 	-0.000030	0.000013	0.000517
오후 5:00:14.869 	-0.000025	0.000011	0.000516
오후 5:00:14.869 	-0.000031	0.000007	0.000516
오후 5:00:14.870 	-0.000033	0.000006	0.000516
오후 5:00:14.870 	-0.000029	0.000010	0.000515
오후 5:00:14.871 	-0.000028	0.000006	0.000515
오후 5:00:14.871 	-0.000038	0.000000	0.000515
오후 5:00:14.872 	-0.000038	0.000007	0.000515
오후 5:00:14.872 	-0.000023	0.000012	0.000516
오후 5:00:14.882 	-0.000038	-0.000014	0.000516
오후 5:00:14.882 	-0.000037	-0.000008	0.000516
오후 5:00:14.883 	-0.000046	-0.000005	0.000516
오후 5:00:14.883 	-0.000042	-0.000007	0.000517
오후 5:00:14.884 	-0.000043	-0.000010	0.000517
오후 5:00:14.884 	-0.000031	-0.000001	0.000517
오후 5:00:14.886 	-0.000026	0.000007	0.000518
오후 5:00:14.886 	-0.000034	-0.000003	0.000518
오후 5:00:14.887 	-0.000031	-0.000003	0.000518
오후 5:00:14.887 	-0.000027	0.000003	0.000519
오후 5:00:14.888 	-0.000034	0.000005	0.000519
오후 5:00:14.888 	-0.000028	0.000001	0.000519
오후 5:00:14.907 	-0.000030	-0.000003	0.000519
오후 5:00:14.907 	-0.000023	0.000003	0.000520
오후 5:00:14.908 	-0.000031	-0.000002	0.000520
오후 5:00:14.908 	-0.000017	0.000015	0.000520
오후 5:00:14.909 	-0.000027	0.000007	0.000521
오후 5:00:14.909 	-0.000026	0.000003	0.000521
오후 5:00:14.910 	-0.000030	-0.000005	0.000521
오후 5:00:14.910 	-0.000028	0.000002	0.000522
오후 5:00:14.912 	-0.000032	-0.000000	0.000522
오후 5:00:14.912 	-0.000038	-0.000009	0.000522
오후 5:00:14.940 	-0.000046	-0.000022	0.000522
오후 5:00:14.940 	-0.000044	-0.000023	0.000523
오후 5:00:14.941 	-0.000042	-0.000014	0.000523
오후 5:00:14.941 	-0.000030	0.000001	0.000523
오후 5:00:14.942 	-0.000029	-0.000003	0.000523
오후 5:00:14.942 	-0.000032	0.000002	0.000523
오후 5:00:14.943 	-0.000031	-0.000002	0.000523
오후 5:00:14.943 	-0.000031	-0.000005	0.000523
오후 5:00:14.945 	-0.000026	-0.000008	0.000523
오후 5:00:14.945 	-0.000021	-0.000001	0.000523
오후 5:00:14.946 	-0.000024	-0.000002	0.000523
오후 5:00:14.946 	-0.000023	-0.000001	0.000523
오후 5:00:14.947 	-0.000011	0.000007	0.000523
오후 5:00:14.947 	-0.000011	0.000014	0.000523
오후 5:00:14.949 	-0.000016	0.000013	0.000523
오후 5:00:14.949 	-0.000017	0.000007	0.000523
오후 5:00:14.961 	-0.000015	0.000006	0.000523
오후 5:00:14.961 	-0.000013	0.000003	0.000523
오후 5:00:14.963 	-0.000021	0.000003	0.000523
오후 5:00:14.963 	-0.000035	-0.000003	0.000523
오후 5:00:14.964 	-0.000029	-0.000008	0.000523
오후 5:00:14.964 	-0.000013	0.000000	0.000523
오후 5:00:14.986 	0.000007	0.000025	0.000523
오후 5:00:14.986 	0.000016	0.000034	0.000523
오후 5:00:15.011 	0.000024	0.000047	0.000523
오후 5:00:15.011 	0.000052	0.000068	0.000523
오후 5:00:15.032 	0.000069	0.000090	0.000523
오후 5:00:15.032 	0.000085	0.000097	0.000523
오후 5:00:15.060 	0.000091	0.000109	0.000523
오후 5:00:15.060 	0.000139	0.000150	0.000523
오후 5:00:15.084 	0.000161	0.000173	0.000523
오후 5:00:15.084 	0.000169	0.000183	0.000523
오후 5:00:15.085 	0.000189	0.000208	0.000523
오후 5:00:15.085 	0.000190	0.000217	0.000523
오후 5:00:15.110 	0.000190	0.000226	0.000523
오후 5:00:15.110 	0.000186	0.000232	0.000523
오후 5:00:15.135 	0.000187	0.000224	0.000523
오후 5:00:15.135 	0.000189	0.000228	0.000523
오후 5:00:15.160 	0.000190	0.000223	0.000523
오후 5:00:15.160 	0.000156	0.000197	0.000523
오후 5:00:15.161 	0.000138	0.000191	0.000523
오후 5:00:15.161 	0.000137	0.000186	0.000523
오후 5:00:15.184 	0.000114	0.000165	0.000524
오후 5:00:15.184 	0.000113	0.000160	0.000523
오후 5:00:15.214 	0.000105	0.000146	0.000524
오후 5:00:15.214 	0.000077	0.000121	0.000524
오후 5:00:15.243 	0.000064	0.000102	0.000524
오후 5:00:15.243 	0.000049	0.000076	0.000524
오후 5:00:15.244 	0.000041	0.000068	0.000524
오후 5:00:15.244 	0.000033	0.000059	0.000524
오후 5:00:15.265 	0.000033	0.000044	0.000524
오후 5:00:15.265 	0.000032	0.000039	0.000524
오후 5:00:15.284 	0.000020	0.000030	0.000524
오후 5:00:15.284 	0.000018	0.000027	0.000524
오후 5:00:15.290 	0.000013	0.000028	0.000524
오후 5:00:15.290 	0.000008	0.000021	0.000524
오후 5:00:15.309 	0.000000	0.000010	0.000525
오후 5:00:15.309 	-0.000019	0.000001	0.000525
오후 5:00:15.333 	-0.000029	-0.000008	0.000525
오후 5:00:15.333 	-0.000029	-0.000018	0.000526
오후 5:00:15.358 	-0.000039	-0.000026	0.000527
오후 5:00:15.358 	-0.000044	-0.000030	0.000528
오후 5:00:15.360 	-0.000047	-0.000035	0.000528
오후 5:00:15.360 	-0.000045	-0.000041	0.000529
오후 5:00:15.387 	-0.000051	-0.000047	0.000531
오후 5:00:15.387 	-0.000055	-0.000044	0.000532
오후 5:00:15.410 	-0.000062	-0.000052	0.000534
오후 5:00:15.410 	-0.000062	-0.000061	0.000536
오후 5:00:15.433 	-0.000054	-0.000053	0.000539
오후 5:00:15.433 	-0.000060	-0.000053	0.000541
오후 5:00:15.458 	-0.000049	-0.000034	0.000544
오후 5:00:15.458 	-0.000058	-0.000042	0.000547
오후 5:00:15.484 	-0.000057	-0.000048	0.000550
오후 5:00:15.484 	-0.000068	-0.000060	0.000553
오후 5:00:15.491 	-0.000073	-0.000060	0.000556
오후 5:00:15.491 	-0.000089	-0.000072	0.000559
오후 5:00:15.509 	-0.000089	-0.000076	0.000562
오후 5:00:15.509 	-0.000090	-0.000077	0.000565
오후 5:00:15.533 	-0.000090	-0.000073	0.000567
오후 5:00:15.533 	-0.000091	-0.000077	0.000570
오후 5:00:15.559 	-0.000102	-0.000089	0.000572
오후 5:00:15.559 	-0.000100	-0.000090	0.000573
오후 5:00:15.584 	-0.000097	-0.000082	0.000574
오후 5:00:15.584 	-0.000093	-0.000069	0.000575
오후 5:00:15.620 	-0.000100	-0.000077	0.000576
오후 5:00:15.620 	-0.000101	-0.000079	0.000576
오후 5:00:15.644 	-0.000101	-0.000074	0.000576
오후 5:00:15.644 	-0.000105	-0.000078	0.000575
오후 5:00:15.659 	-0.000092	-0.000070	0.000574
오후 5:00:15.659 	-0.000083	-0.000068	0.000574
오후 5:00:15.684 	-0.000102	-0.000088	0.000572
오후 5:00:15.684 	-0.000102	-0.000086	0.000571
오후 5:00:15.690 	-0.000099	-0.000085	0.000569
오후 5:00:15.690 	-0.000101	-0.000085	0.000567
오후 5:00:15.704 	-0.000098	-0.000080	0.000565
오후 5:00:15.704 	-0.000106	-0.000090	0.000564
오후 5:00:15.708 	-0.000109	-0.000089	0.000561
오후 5:00:15.708 	-0.000103	-0.000091	0.000560
오후 5:00:15.733 	-0.000102	-0.000089	0.000557
오후 5:00:15.733 	-0.000112	-0.000089	0.000555
오후 5:00:15.758 	-0.000117	-0.000094	0.000553
오후 5:00:15.758 	-0.000113	-0.000100	0.000551
오후 5:00:15.759 	-0.000117	-0.000099	0.000549
오후 5:00:15.759 	-0.000104	-0.000090	0.000547
오후 5:00:15.783 	-0.000105	-0.000093	0.000545
오후 5:00:15.783 	-0.000102	-0.000086	0.000543
오후 5:00:15.808 	-0.000104	-0.000087	0.000540
오후 5:00:15.808 	-0.000096	-0.000084	0.000539
오후 5:00:15.809 	-0.000082	-0.000065	0.000536
오후 5:00:15.809 	-0.000080	-0.000056	0.000535
오후 5:00:15.832 	-0.000080	-0.000066	0.000533
오후 5:00:15.832 	-0.000081	-0.000063	0.000531
오후 5:00:15.834 	-0.000086	-0.000063	0.000529
오후 5:00:15.834 	-0.000073	-0.000056	0.000528
오후 5:00:15.835 	-0.000078	-0.000064	0.000527
오후 5:00:15.835 	-0.000069	-0.000055	0.000525
오후 5:00:15.861 	-0.000084	-0.000061	0.000524
오후 5:00:15.861 	-0.000081	-0.000058	0.000523
오후 5:00:15.863 	-0.000081	-0.000071	0.000522
오후 5:00:15.863 	-0.000074	-0.000060	0.000521
오후 5:00:15.864 	-0.000073	-0.000055	0.000521
오후 5:00:15.864 	-0.000078	-0.000055	0.000520
오후 5:00:15.866 	-0.000075	-0.000056	0.000519
오후 5:00:15.866 	-0.000072	-0.000060	0.000519
오후 5:00:15.867 	-0.000074	-0.000061	0.000519
오후 5:00:15.867 	-0.000071	-0.000057	0.000519
오후 5:00:15.868 	-0.000067	-0.000060	0.000519
오후 5:00:15.868 	-0.000066	-0.000061	0.000519
오후 5:00:15.883 	-0.000069	-0.000064	0.000519
오후 5:00:15.883 	-0.000064	-0.000060	0.000519
오후 5:00:15.888 	-0.000067	-0.000064	0.000519
오후 5:00:15.888 	-0.000069	-0.000069	0.000519
오후 5:00:15.890 	-0.000062	-0.000060	0.000519
오후 5:00:15.890 	-0.000064	-0.000062	0.000520
오후 5:00:15.892 	-0.000071	-0.000066	0.000520
오후 5:00:15.892 	-0.000072	-0.000068	0.000520
오후 5:00:15.909 	-0.000069	-0.000070	0.000521
오후 5:00:15.909 	-0.000061	-0.000054	0.000521
오후 5:00:15.910 	-0.000059	-0.000051	0.000521
오후 5:00:15.910 	-0.000065	-0.000058	0.000522
오후 5:00:15.912 	-0.000055	-0.000050	0.000522
오후 5:00:15.912 	-0.000064	-0.000051	0.000523
오후 5:00:15.932 	-0.000052	-0.000035	0.000523
오후 5:00:15.932 	-0.000048	-0.000031	0.000523
오후 5:00:15.933 	-0.000051	-0.000034	0.000523
오후 5:00:15.933 	-0.000049	-0.000028	0.000523
오후 5:00:15.958 	-0.000049	-0.000028	0.000523
오후 5:00:15.958 	-0.000054	-0.000038	0.000524
오후 5:00:15.985 	-0.000055	-0.000044	0.000524
오후 5:00:15.985 	-0.000049	-0.000036	0.000524
오후 5:00:15.986 	-0.000051	-0.000034	0.000524
오후 5:00:15.986 	-0.000045	-0.000029	0.000524
오후 5:00:15.988 	-0.000031	-0.000020	0.000524
오후 5:00:15.988 	-0.000045	-0.000032	0.000524
오후 5:00:16.009 	-0.000046	-0.000029	0.000524
오후 5:00:16.009 	-0.000045	-0.000036	0.000524
오후 5:00:16.011 	-0.000044	-0.000043	0.000524
오후 5:00:16.011 	-0.000046	-0.000044	0.000525
오후 5:00:16.012 	-0.000042	-0.000037	0.000525
오후 5:00:16.012 	-0.000044	-0.000035	0.000525
오후 5:00:16.015 	-0.000034	-0.000026	0.000525
오후 5:00:16.015 	-0.000040	-0.000030	0.000525
오후 5:00:16.034 	-0.000048	-0.000029	0.000525
오후 5:00:16.034 	-0.000054	-0.000032	0.000525
오후 5:00:16.035 	-0.000043	-0.000030	0.000525
오후 5:00:16.035 	-0.000038	-0.000024	0.000525
오후 5:00:16.037 	-0.000043	-0.000023	0.000525
오후 5:00:16.037 	-0.000038	-0.000023	0.000525
오후 5:00:16.038 	-0.000039	-0.000025	0.000525
오후 5:00:16.038 	-0.000046	-0.000034	0.000525
오후 5:00:16.039 	-0.000047	-0.000030	0.000525
오후 5:00:16.039 	-0.000048	-0.000030	0.000525
오후 5:00:16.041 	-0.000047	-0.000030	0.000525
오후 5:00:16.041 	-0.000043	-0.000033	0.000525
오후 5:00:16.043 	-0.000039	-0.000029	0.000525
오후 5:00:16.043 	-0.000030	-0.000015	0.000524
오후 5:00:16.047 	-0.000026	-0.000008	0.000524
오후 5:00:16.047 	-0.000023	-0.000006	0.000524
오후 5:00:16.055 	-0.000028	-0.000014	0.000524
오후 5:00:16.055 	-0.000028	-0.000008	0.000524
오후 5:00:16.056 	-0.000031	-0.000007	0.000524
오후 5:00:16.056 	-0.000021	0.000000	0.000524
오후 5:00:16.068 	-0.000010	0.000008	0.000524
오후 5:00:16.068 	-0.000011	0.000000	0.000524
