Time	EEG_Fp1	EEG_Fp2	PPG
오후 4:59:11.967 	-0.000031	-0.000009	0.000509
오후 4:59:11.968 	-0.000042	-0.000019	0.000509
오후 4:59:11.968 	-0.000033	-0.000015	0.000509
오후 4:59:11.970 	-0.000025	-0.000004	0.000509
오후 4:59:11.970 	-0.000032	-0.000006	0.000510
오후 4:59:11.971 	-0.000031	-0.000007	0.000510
오후 4:59:11.971 	-0.000046	-0.000023	0.000510
오후 4:59:11.972 	-0.000031	-0.000010	0.000510
오후 4:59:11.972 	-0.000031	-0.000005	0.000511
오후 4:59:11.973 	-0.000037	-0.000009	0.000511
오후 4:59:11.973 	-0.000034	-0.000009	0.000511
오후 4:59:11.974 	-0.000029	-0.000008	0.000511
오후 4:59:11.974 	-0.000036	-0.000017	0.000511
오후 4:59:11.976 	-0.000032	-0.000013	0.000511
오후 4:59:11.976 	-0.000030	-0.000012	0.000512
오후 4:59:11.979 	-0.000037	-0.000020	0.000512
오후 4:59:11.979 	-0.000026	-0.000007	0.000512
오후 4:59:11.996 	-0.000033	-0.000011	0.000512
오후 4:59:11.996 	-0.000028	-0.000010	0.000513
오후 4:59:11.997 	-0.000025	-0.000018	0.000513
오후 4:59:11.997 	-0.000030	-0.000015	0.000513
오후 4:59:11.998 	-0.000033	-0.000012	0.000513
오후 4:59:11.998 	-0.000024	-0.000002	0.000514
오후 4:59:12.000 	-0.000030	-0.000001	0.000514
오후 4:59:12.000 	-0.000027	-0.000004	0.000514
오후 4:59:12.001 	-0.000028	-0.000003	0.000514
오후 4:59:12.001 	-0.000033	-0.000004	0.000514
오후 4:59:12.002 	-0.000024	-0.000001	0.000515
오후 4:59:12.002 	-0.000031	-0.000008	0.000515
오후 4:59:12.003 	-0.000032	-0.000008	0.000515
오후 4:59:12.003 	-0.000028	-0.000005	0.000515
오후 4:59:12.004 	-0.000027	-0.000011	0.000515
오후 4:59:12.004 	-0.000026	-0.000014	0.000515
오후 4:59:12.005 	-0.000029	-0.000008	0.000516
오후 4:59:12.005 	-0.000030	-0.000006	0.000516
오후 4:59:12.017 	-0.000027	-0.000008	0.000516
오후 4:59:12.017 	-0.000030	-0.000010	0.000516
오후 4:59:12.019 	-0.000035	-0.000015	0.000516
오후 4:59:12.019 	-0.000033	-0.000009	0.000517
오후 4:59:12.020 	-0.000027	-0.000005	0.000517
오후 4:59:12.020 	-0.000026	-0.000017	0.000517
오후 4:59:12.021 	-0.000012	0.000000	0.000518
오후 4:59:12.021 	-0.000015	0.000006	0.000518
오후 4:59:12.022 	-0.000022	0.000004	0.000519
오후 4:59:12.022 	-0.000026	-0.000001	0.000519
오후 4:59:12.024 	-0.000027	-0.000001	0.000520
오후 4:59:12.024 	-0.000028	0.000001	0.000521
오후 4:59:12.025 	-0.000025	0.000003	0.000523
오후 4:59:12.025 	-0.000035	-0.000009	0.000524
오후 4:59:12.026 	-0.000023	-0.000000	0.000526
오후 4:59:12.026 	-0.000025	0.000002	0.000528
오후 4:59:12.044 	-0.000041	-0.000012	0.000532
오후 4:59:12.044 	-0.000043	-0.000015	0.000535
오후 4:59:12.046 	-0.000027	0.000003	0.000539
오후 4:59:12.046 	-0.000023	0.000007	0.000544
오후 4:59:12.047 	-0.000030	0.000001	0.000549
오후 4:59:12.047 	-0.000039	-0.000006	0.000555
오후 4:59:12.048 	-0.000033	-0.000001	0.000561
오후 4:59:12.048 	-0.000039	-0.000004	0.000567
오후 4:59:12.049 	-0.000036	-0.000007	0.000574
오후 4:59:12.049 	-0.000043	-0.000012	0.000580
오후 4:59:12.051 	-0.000041	-0.000006	0.000587
오후 4:59:12.051 	-0.000037	-0.000008	0.000591
오후 4:59:12.052 	-0.000032	-0.000002	0.000597
오후 4:59:12.052 	-0.000028	0.000004	0.000601
오후 4:59:12.053 	-0.000038	-0.000010	0.000605
오후 4:59:12.053 	-0.000030	-0.000005	0.000608
오후 4:59:12.070 	-0.000043	-0.000015	0.000611
오후 4:59:12.070 	-0.000030	0.000004	0.000613
오후 4:59:12.071 	-0.000031	-0.000007	0.000614
오후 4:59:12.071 	-0.000046	-0.000015	0.000614
오후 4:59:12.072 	-0.000045	-0.000008	0.000614
오후 4:59:12.072 	-0.000046	-0.000003	0.000614
오후 4:59:12.073 	-0.000049	-0.000014	0.000613
오후 4:59:12.073 	-0.000052	-0.000017	0.000612
오후 4:59:12.074 	-0.000053	-0.000016	0.000609
오후 4:59:12.074 	-0.000052	-0.000018	0.000607
오후 4:59:12.075 	-0.000057	-0.000022	0.000605
오후 4:59:12.075 	-0.000047	-0.000017	0.000602
오후 4:59:12.076 	-0.000043	-0.000014	0.000599
오후 4:59:12.076 	-0.000041	-0.000004	0.000595
오후 4:59:12.077 	-0.000039	-0.000007	0.000592
오후 4:59:12.077 	-0.000043	-0.000013	0.000589
오후 4:59:12.078 	-0.000042	-0.000011	0.000585
오후 4:59:12.078 	-0.000034	-0.000008	0.000581
오후 4:59:12.084 	-0.000050	-0.000017	0.000577
오후 4:59:12.084 	-0.000042	-0.000011	0.000574
오후 4:59:12.110 	-0.000034	-0.000007	0.000570
오후 4:59:12.110 	-0.000046	-0.000009	0.000567
오후 4:59:12.141 	-0.000039	-0.000001	0.000563
오후 4:59:12.141 	-0.000034	0.000004	0.000559
오후 4:59:12.167 	-0.000042	-0.000012	0.000556
오후 4:59:12.167 	-0.000042	-0.000011	0.000553
오후 4:59:12.188 	-0.000053	-0.000021	0.000549
오후 4:59:12.188 	-0.000052	-0.000023	0.000545
오후 4:59:12.189 	-0.000045	-0.000021	0.000542
오후 4:59:12.189 	-0.000055	-0.000031	0.000538
오후 4:59:12.211 	-0.000043	-0.000022	0.000535
오후 4:59:12.211 	-0.000042	-0.000014	0.000532
오후 4:59:12.255 	-0.000043	-0.000021	0.000528
오후 4:59:12.255 	-0.000041	-0.000021	0.000525
오후 4:59:12.285 	-0.000048	-0.000021	0.000522
오후 4:59:12.285 	-0.000050	-0.000020	0.000519
오후 4:59:12.309 	-0.000051	-0.000025	0.000517
오후 4:59:12.309 	-0.000046	-0.000024	0.000515
오후 4:59:12.339 	-0.000044	-0.000015	0.000513
오후 4:59:12.339 	-0.000049	-0.000012	0.000511
오후 4:59:12.369 	-0.000041	-0.000013	0.000509
오후 4:59:12.369 	-0.000044	-0.000021	0.000508
오후 4:59:12.370 	-0.000054	-0.000023	0.000506
오후 4:59:12.370 	-0.000055	-0.000022	0.000506
오후 4:59:12.384 	-0.000045	-0.000017	0.000505
오후 4:59:12.384 	-0.000059	-0.000033	0.000504
오후 4:59:12.408 	-0.000051	-0.000024	0.000503
오후 4:59:12.408 	-0.000048	-0.000016	0.000503
오후 4:59:12.442 	-0.000056	-0.000027	0.000503
오후 4:59:12.442 	-0.000051	-0.000026	0.000503
오후 4:59:12.469 	-0.000053	-0.000024	0.000503
오후 4:59:12.469 	-0.000052	-0.000021	0.000504
오후 4:59:12.497 	-0.000047	-0.000010	0.000504
오후 4:59:12.497 	-0.000043	-0.000011	0.000504
오후 4:59:12.511 	-0.000034	-0.000005	0.000505
오후 4:59:12.511 	-0.000041	-0.000004	0.000506
오후 4:59:12.534 	-0.000042	-0.000004	0.000506
오후 4:59:12.534 	-0.000037	-0.000010	0.000506
오후 4:59:12.559 	-0.000049	-0.000019	0.000507
오후 4:59:12.559 	-0.000055	-0.000023	0.000508
오후 4:59:12.560 	-0.000051	-0.000017	0.000508
오후 4:59:12.560 	-0.000055	-0.000017	0.000509
오후 4:59:12.586 	-0.000046	-0.000014	0.000510
오후 4:59:12.586 	-0.000045	-0.000018	0.000510
오후 4:59:12.609 	-0.000040	-0.000013	0.000511
오후 4:59:12.609 	-0.000042	-0.000014	0.000511
오후 4:59:12.617 	-0.000043	-0.000013	0.000512
오후 4:59:12.617 	-0.000037	-0.000012	0.000512
오후 4:59:12.637 	-0.000045	-0.000013	0.000512
오후 4:59:12.637 	-0.000053	-0.000017	0.000513
오후 4:59:12.663 	-0.000042	-0.000010	0.000513
오후 4:59:12.663 	-0.000046	-0.000017	0.000513
오후 4:59:12.683 	-0.000045	-0.000017	0.000513
오후 4:59:12.683 	-0.000044	-0.000010	0.000513
오후 4:59:12.708 	-0.000051	-0.000015	0.000514
오후 4:59:12.708 	-0.000054	-0.000025	0.000514
오후 4:59:12.715 	-0.000045	-0.000011	0.000514
오후 4:59:12.715 	-0.000048	-0.000012	0.000514
오후 4:59:12.733 	-0.000050	-0.000016	0.000514
오후 4:59:12.733 	-0.000051	-0.000018	0.000514
오후 4:59:12.757 	-0.000052	-0.000028	0.000514
오후 4:59:12.757 	-0.000046	-0.000023	0.000514
오후 4:59:12.762 	-0.000056	-0.000018	0.000514
오후 4:59:12.762 	-0.000054	-0.000022	0.000514
오후 4:59:12.785 	-0.000048	-0.000024	0.000514
오후 4:59:12.785 	-0.000053	-0.000022	0.000514
오후 4:59:12.809 	-0.000053	-0.000016	0.000514
오후 4:59:12.809 	-0.000049	-0.000019	0.000514
오후 4:59:12.817 	-0.000045	-0.000019	0.000514
오후 4:59:12.817 	-0.000054	-0.000022	0.000514
오후 4:59:12.835 	-0.000040	-0.000008	0.000514
오후 4:59:12.835 	-0.000038	-0.000010	0.000514
오후 4:59:12.857 	-0.000040	-0.000010	0.000514
오후 4:59:12.857 	-0.000042	-0.000012	0.000514
오후 4:59:12.894 	-0.000047	-0.000015	0.000515
오후 4:59:12.894 	-0.000046	-0.000021	0.000515
오후 4:59:12.900 	-0.000044	-0.000021	0.000515
오후 4:59:12.900 	-0.000046	-0.000029	0.000515
오후 4:59:12.920 	-0.000046	-0.000024	0.000515
오후 4:59:12.920 	-0.000046	-0.000016	0.000515
오후 4:59:12.921 	-0.000032	-0.000009	0.000515
오후 4:59:12.921 	-0.000035	-0.000015	0.000515
오후 4:59:12.922 	-0.000041	-0.000013	0.000515
오후 4:59:12.922 	-0.000043	-0.000008	0.000515
오후 4:59:12.924 	-0.000048	-0.000017	0.000515
오후 4:59:12.924 	-0.000044	-0.000018	0.000515
오후 4:59:12.925 	-0.000045	-0.000022	0.000515
오후 4:59:12.925 	-0.000055	-0.000019	0.000516
오후 4:59:12.927 	-0.000057	-0.000022	0.000516
오후 4:59:12.927 	-0.000060	-0.000031	0.000516
오후 4:59:12.928 	-0.000046	-0.000021	0.000516
오후 4:59:12.928 	-0.000040	-0.000018	0.000516
오후 4:59:12.940 	-0.000043	-0.000015	0.000516
오후 4:59:12.940 	-0.000052	-0.000021	0.000516
오후 4:59:12.941 	-0.000060	-0.000031	0.000516
오후 4:59:12.941 	-0.000047	-0.000017	0.000517
오후 4:59:12.942 	-0.000054	-0.000019	0.000517
오후 4:59:12.942 	-0.000043	-0.000011	0.000517
오후 4:59:12.968 	-0.000049	-0.000018	0.000517
오후 4:59:12.968 	-0.000048	-0.000013	0.000517
오후 4:59:12.970 	-0.000053	-0.000013	0.000517
오후 4:59:12.970 	-0.000054	-0.000019	0.000517
오후 4:59:12.971 	-0.000048	-0.000017	0.000518
오후 4:59:12.971 	-0.000050	-0.000021	0.000518
오후 4:59:12.972 	-0.000052	-0.000022	0.000518
오후 4:59:12.972 	-0.000054	-0.000024	0.000518
오후 4:59:12.974 	-0.000051	-0.000025	0.000518
오후 4:59:12.974 	-0.000044	-0.000017	0.000519
오후 4:59:12.975 	-0.000046	-0.000015	0.000519
오후 4:59:12.975 	-0.000051	-0.000010	0.000519
오후 4:59:13.003 	-0.000051	-0.000022	0.000519
오후 4:59:13.003 	-0.000046	-0.000023	0.000519
오후 4:59:13.004 	-0.000047	-0.000020	0.000519
오후 4:59:13.004 	-0.000052	-0.000017	0.000520
오후 4:59:13.005 	-0.000052	-0.000024	0.000520
오후 4:59:13.005 	-0.000046	-0.000023	0.000520
오후 4:59:13.006 	-0.000038	-0.000017	0.000521
오후 4:59:13.006 	-0.000046	-0.000019	0.000521
오후 4:59:13.007 	-0.000044	-0.000016	0.000522
오후 4:59:13.007 	-0.000050	-0.000018	0.000523
오후 4:59:13.008 	-0.000050	-0.000022	0.000523
오후 4:59:13.008 	-0.000050	-0.000017	0.000525
오후 4:59:13.009 	-0.000051	-0.000018	0.000527
오후 4:59:13.009 	-0.000039	-0.000018	0.000528
오후 4:59:13.013 	-0.000052	-0.000027	0.000531
