Time	EEG_Fp1	EEG_Fp2	PPG
오후 6:05:03.029 	0.000020	0.000198	0.000515
오후 6:05:03.029 	-0.000019	0.000170	0.000515
오후 6:05:03.030 	-0.000044	0.000147	0.000515
오후 6:05:03.030 	-0.000082	0.000110	0.000515
오후 6:05:03.031 	-0.000072	0.000118	0.000515
오후 6:05:03.031 	-0.000075	0.000116	0.000515
오후 6:05:03.032 	-0.000093	0.000095	0.000515
오후 6:05:03.032 	-0.000120	0.000064	0.000515
오후 6:05:03.033 	-0.000124	0.000061	0.000515
오후 6:05:03.033 	-0.000139	0.000045	0.000515
오후 6:05:03.035 	-0.000149	0.000034	0.000515
오후 6:05:03.035 	-0.000173	0.000004	0.000515
오후 6:05:03.055 	-0.000187	-0.000009	0.000515
오후 6:05:03.055 	-0.000194	-0.000019	0.000516
오후 6:05:03.056 	-0.000198	-0.000027	0.000516
오후 6:05:03.056 	-0.000214	-0.000043	0.000516
오후 6:05:03.063 	-0.000216	-0.000047	0.000516
오후 6:05:03.063 	-0.000219	-0.000059	0.000516
오후 6:05:03.068 	-0.000239	-0.000083	0.000516
오후 6:05:03.068 	-0.000231	-0.000074	0.000516
오후 6:05:03.075 	-0.000235	-0.000084	0.000516
오후 6:05:03.075 	-0.000234	-0.000088	0.000516
오후 6:05:03.076 	-0.000220	-0.000085	0.000517
오후 6:05:03.076 	-0.000233	-0.000101	0.000517
오후 6:05:03.078 	-0.000242	-0.000114	0.000517
오후 6:05:03.078 	-0.000222	-0.000100	0.000517
오후 6:05:03.088 	-0.000212	-0.000096	0.000517
오후 6:05:03.088 	-0.000224	-0.000112	0.000517
오후 6:05:03.090 	-0.000233	-0.000131	0.000517
오후 6:05:03.090 	-0.000223	-0.000124	0.000517
오후 6:05:03.091 	-0.000216	-0.000118	0.000517
오후 6:05:03.091 	-0.000223	-0.000125	0.000517
오후 6:05:03.092 	-0.000236	-0.000142	0.000517
오후 6:05:03.092 	-0.000243	-0.000151	0.000517
오후 6:05:03.093 	-0.000215	-0.000126	0.000517
오후 6:05:03.093 	-0.000219	-0.000127	0.000517
오후 6:05:03.095 	-0.000241	-0.000155	0.000517
오후 6:05:03.095 	-0.000236	-0.000147	0.000517
오후 6:05:03.107 	-0.000227	-0.000143	0.000517
오후 6:05:03.107 	-0.000232	-0.000148	0.000517
오후 6:05:03.108 	-0.000245	-0.000163	0.000517
오후 6:05:03.108 	-0.000257	-0.000180	0.000517
오후 6:05:03.109 	-0.000248	-0.000171	0.000517
오후 6:05:03.109 	-0.000223	-0.000153	0.000517
오후 6:05:03.110 	-0.000225	-0.000167	0.000518
오후 6:05:03.110 	-0.000236	-0.000185	0.000518
오후 6:05:03.112 	-0.000210	-0.000169	0.000518
오후 6:05:03.112 	-0.000204	-0.000165	0.000518
오후 6:05:03.113 	-0.000197	-0.000163	0.000518
오후 6:05:03.113 	-0.000211	-0.000181	0.000518
오후 6:05:03.115 	-0.000196	-0.000168	0.000517
오후 6:05:03.115 	-0.000197	-0.000169	0.000518
오후 6:05:03.124 	-0.000179	-0.000158	0.000518
오후 6:05:03.124 	-0.000194	-0.000176	0.000518
오후 6:05:03.126 	-0.000193	-0.000177	0.000518
오후 6:05:03.126 	-0.000175	-0.000157	0.000518
오후 6:05:03.128 	-0.000158	-0.000147	0.000518
오후 6:05:03.128 	-0.000157	-0.000149	0.000518
오후 6:05:03.129 	-0.000166	-0.000159	0.000518
오후 6:05:03.129 	-0.000156	-0.000152	0.000517
오후 6:05:03.130 	-0.000138	-0.000140	0.000517
오후 6:05:03.130 	-0.000150	-0.000155	0.000517
오후 6:05:03.131 	-0.000156	-0.000164	0.000517
오후 6:05:03.131 	-0.000151	-0.000157	0.000517
오후 6:05:03.132 	-0.000145	-0.000153	0.000517
오후 6:05:03.132 	-0.000146	-0.000159	0.000517
오후 6:05:03.133 	-0.000147	-0.000159	0.000517
오후 6:05:03.133 	-0.000140	-0.000156	0.000517
오후 6:05:03.135 	-0.000121	-0.000136	0.000517
오후 6:05:03.135 	-0.000135	-0.000148	0.000517
오후 6:05:03.146 	-0.000140	-0.000156	0.000517
오후 6:05:03.146 	-0.000138	-0.000153	0.000517
오후 6:05:03.148 	-0.000124	-0.000139	0.000517
오후 6:05:03.148 	-0.000110	-0.000133	0.000517
오후 6:05:03.149 	-0.000113	-0.000131	0.000517
오후 6:05:03.149 	-0.000113	-0.000134	0.000517
오후 6:05:03.150 	-0.000098	-0.000122	0.000517
오후 6:05:03.150 	-0.000101	-0.000122	0.000517
오후 6:05:03.152 	-0.000103	-0.000123	0.000517
오후 6:05:03.152 	-0.000100	-0.000129	0.000517
오후 6:05:03.153 	-0.000098	-0.000123	0.000517
오후 6:05:03.153 	-0.000084	-0.000108	0.000517
오후 6:05:03.155 	-0.000091	-0.000115	0.000517
오후 6:05:03.155 	-0.000109	-0.000139	0.000517
오후 6:05:03.158 	-0.000108	-0.000137	0.000517
오후 6:05:03.158 	-0.000091	-0.000121	0.000517
오후 6:05:03.165 	-0.000092	-0.000120	0.000517
오후 6:05:03.165 	-0.000106	-0.000133	0.000517
오후 6:05:03.166 	-0.000093	-0.000119	0.000518
오후 6:05:03.166 	-0.000075	-0.000093	0.000518
오후 6:05:03.170 	-0.000081	-0.000100	0.000518
오후 6:05:03.170 	-0.000079	-0.000104	0.000518
오후 6:05:03.177 	-0.000076	-0.000100	0.000518
오후 6:05:03.177 	-0.000076	-0.000095	0.000518
오후 6:05:03.179 	-0.000076	-0.000090	0.000518
오후 6:05:03.179 	-0.000074	-0.000095	0.000518
오후 6:05:03.189 	-0.000066	-0.000091	0.000518
오후 6:05:03.189 	-0.000072	-0.000094	0.000518
오후 6:05:03.191 	-0.000063	-0.000080	0.000518
오후 6:05:03.191 	-0.000061	-0.000083	0.000518
오후 6:05:03.226 	-0.000059	-0.000089	0.000518
오후 6:05:03.226 	-0.000047	-0.000066	0.000518
오후 6:05:03.230 	-0.000038	-0.000056	0.000518
오후 6:05:03.230 	-0.000046	-0.000068	0.000518
오후 6:05:03.232 	-0.000052	-0.000080	0.000518
오후 6:05:03.232 	-0.000053	-0.000078	0.000518
오후 6:05:03.234 	-0.000042	-0.000063	0.000518
오후 6:05:03.234 	-0.000047	-0.000066	0.000518
오후 6:05:03.245 	-0.000051	-0.000073	0.000518
오후 6:05:03.245 	-0.000052	-0.000080	0.000518
오후 6:05:03.247 	-0.000054	-0.000078	0.000518
오후 6:05:03.247 	-0.000033	-0.000054	0.000518
오후 6:05:03.248 	-0.000040	-0.000066	0.000518
오후 6:05:03.248 	-0.000048	-0.000077	0.000519
오후 6:05:03.249 	-0.000040	-0.000071	0.000519
오후 6:05:03.249 	-0.000035	-0.000062	0.000519
오후 6:05:03.250 	-0.000034	-0.000060	0.000519
오후 6:05:03.250 	-0.000047	-0.000072	0.000519
오후 6:05:03.252 	-0.000049	-0.000075	0.000519
오후 6:05:03.252 	-0.000035	-0.000054	0.000519
오후 6:05:03.253 	-0.000021	-0.000045	0.000519
오후 6:05:03.253 	-0.000021	-0.000046	0.000519
오후 6:05:03.254 	-0.000028	-0.000057	0.000519
오후 6:05:03.254 	-0.000023	-0.000052	0.000519
오후 6:05:03.264 	-0.000013	-0.000043	0.000519
오후 6:05:03.264 	-0.000034	-0.000061	0.000519
오후 6:05:03.265 	-0.000026	-0.000052	0.000520
오후 6:05:03.265 	-0.000022	-0.000046	0.000520
오후 6:05:03.267 	-0.000008	-0.000037	0.000520
오후 6:05:03.267 	-0.000016	-0.000042	0.000520
오후 6:05:03.268 	-0.000030	-0.000059	0.000520
오후 6:05:03.268 	-0.000020	-0.000046	0.000520
오후 6:05:03.269 	0.000001	-0.000023	0.000520
오후 6:05:03.269 	-0.000006	-0.000034	0.000520
오후 6:05:03.271 	-0.000019	-0.000048	0.000520
오후 6:05:03.271 	-0.000004	-0.000027	0.000520
오후 6:05:03.273 	-0.000001	-0.000028	0.000520
오후 6:05:03.273 	-0.000006	-0.000033	0.000520
오후 6:05:03.281 	-0.000009	-0.000041	0.000520
오후 6:05:03.281 	-0.000000	-0.000034	0.000519
오후 6:05:03.283 	0.000013	-0.000016	0.000520
오후 6:05:03.283 	0.000013	-0.000016	0.000519
오후 6:05:03.285 	-0.000004	-0.000034	0.000519
오후 6:05:03.285 	0.000008	-0.000021	0.000519
오후 6:05:03.286 	0.000004	-0.000021	0.000519
오후 6:05:03.286 	0.000009	-0.000022	0.000519
오후 6:05:03.287 	-0.000007	-0.000034	0.000519
오후 6:05:03.287 	-0.000012	-0.000038	0.000519
오후 6:05:03.288 	-0.000007	-0.000025	0.000519
오후 6:05:03.288 	-0.000002	-0.000025	0.000519
오후 6:05:03.290 	-0.000009	-0.000030	0.000519
오후 6:05:03.290 	-0.000021	-0.000042	0.000519
오후 6:05:03.295 	-0.000009	-0.000026	0.000519
오후 6:05:03.295 	-0.000004	-0.000019	0.000518
오후 6:05:03.301 	-0.000012	-0.000026	0.000518
오후 6:05:03.301 	-0.000022	-0.000044	0.000518
오후 6:05:03.303 	-0.000027	-0.000047	0.000518
오후 6:05:03.303 	-0.000024	-0.000038	0.000518
오후 6:05:03.304 	-0.000018	-0.000033	0.000518
오후 6:05:03.304 	-0.000035	-0.000048	0.000517
오후 6:05:03.313 	-0.000046	-0.000053	0.000518
오후 6:05:03.313 	-0.000039	-0.000048	0.000517
오후 6:05:03.315 	-0.000032	-0.000038	0.000517
오후 6:05:03.315 	-0.000041	-0.000051	0.000517
오후 6:05:03.316 	-0.000045	-0.000051	0.000517
오후 6:05:03.316 	-0.000045	-0.000050	0.000517
오후 6:05:03.318 	-0.000035	-0.000040	0.000518
오후 6:05:03.318 	-0.000041	-0.000048	0.000517
오후 6:05:03.319 	-0.000055	-0.000063	0.000518
오후 6:05:03.319 	-0.000044	-0.000053	0.000518
오후 6:05:03.320 	-0.000039	-0.000042	0.000518
오후 6:05:03.320 	-0.000027	-0.000032	0.000518
오후 6:05:03.321 	-0.000026	-0.000029	0.000518
오후 6:05:03.321 	-0.000034	-0.000040	0.000518
오후 6:05:03.323 	-0.000038	-0.000036	0.000518
오후 6:05:03.323 	-0.000037	-0.000038	0.000519
오후 6:05:03.332 	-0.000032	-0.000038	0.000519
오후 6:05:03.332 	-0.000031	-0.000034	0.000519
오후 6:05:03.348 	-0.000025	-0.000033	0.000519
오후 6:05:03.348 	-0.000024	-0.000022	0.000519
오후 6:05:03.349 	-0.000041	-0.000042	0.000519
오후 6:05:03.349 	-0.000045	-0.000051	0.000519
오후 6:05:03.351 	-0.000037	-0.000038	0.000519
오후 6:05:03.351 	-0.000035	-0.000035	0.000519
오후 6:05:03.352 	-0.000030	-0.000034	0.000519
오후 6:05:03.352 	-0.000028	-0.000036	0.000519
오후 6:05:03.354 	-0.000037	-0.000041	0.000519
오후 6:05:03.354 	-0.000027	-0.000025	0.000519
오후 6:05:03.355 	-0.000022	-0.000029	0.000519
오후 6:05:03.355 	-0.000040	-0.000049	0.000519
오후 6:05:03.357 	-0.000036	-0.000044	0.000520
오후 6:05:03.357 	-0.000028	-0.000034	0.000520
오후 6:05:03.358 	-0.000029	-0.000040	0.000520
오후 6:05:03.358 	-0.000028	-0.000041	0.000520
오후 6:05:03.372 	-0.000034	-0.000048	0.000520
오후 6:05:03.372 	-0.000027	-0.000036	0.000520
오후 6:05:03.373 	-0.000026	-0.000029	0.000520
오후 6:05:03.373 	-0.000030	-0.000037	0.000520
오후 6:05:03.374 	-0.000028	-0.000037	0.000520
오후 6:05:03.374 	-0.000017	-0.000020	0.000520
오후 6:05:03.376 	-0.000013	-0.000018	0.000520
오후 6:05:03.376 	-0.000026	-0.000038	0.000520
오후 6:05:03.377 	-0.000037	-0.000046	0.000520
오후 6:05:03.377 	-0.000036	-0.000043	0.000520
오후 6:05:03.378 	-0.000022	-0.000030	0.000520
오후 6:05:03.378 	-0.000023	-0.000032	0.000520
오후 6:05:03.380 	-0.000025	-0.000035	0.000520
오후 6:05:03.380 	-0.000020	-0.000034	0.000520
오후 6:05:03.381 	-0.000022	-0.000028	0.000520
오후 6:05:03.381 	-0.000009	-0.000015	0.000520
오후 6:05:03.394 	-0.000023	-0.000034	0.000520
오후 6:05:03.394 	-0.000036	-0.000039	0.000520
오후 6:05:03.395 	-0.000024	-0.000030	0.000520
오후 6:05:03.395 	-0.000011	-0.000016	0.000520
오후 6:05:03.396 	-0.000024	-0.000029	0.000519
오후 6:05:03.396 	-0.000024	-0.000029	0.000519
오후 6:05:03.397 	-0.000016	-0.000021	0.000519
오후 6:05:03.397 	-0.000004	-0.000004	0.000519
오후 6:05:03.399 	-0.000010	-0.000018	0.000519
오후 6:05:03.399 	-0.000020	-0.000029	0.000519
오후 6:05:03.400 	-0.000023	-0.000029	0.000519
오후 6:05:03.400 	-0.000008	-0.000011	0.000519
오후 6:05:03.401 	-0.000011	-0.000017	0.000519
오후 6:05:03.401 	-0.000024	-0.000029	0.000519
오후 6:05:03.402 	-0.000023	-0.000028	0.000519
오후 6:05:03.402 	-0.000009	-0.000013	0.000519
오후 6:05:03.403 	-0.000006	-0.000006	0.000519
오후 6:05:03.403 	-0.000025	-0.000024	0.000519
오후 6:05:03.417 	-0.000026	-0.000027	0.000519
오후 6:05:03.417 	-0.000018	-0.000018	0.000519
오후 6:05:03.419 	-0.000008	-0.000008	0.000519
오후 6:05:03.419 	-0.000009	-0.000015	0.000519
오후 6:05:03.420 	-0.000023	-0.000030	0.000519
오후 6:05:03.420 	-0.000025	-0.000024	0.000519
오후 6:05:03.424 	-0.000019	-0.000014	0.000519
오후 6:05:03.424 	-0.000024	-0.000022	0.000519
오후 6:05:03.452 	-0.000032	-0.000030	0.000519
오후 6:05:03.452 	-0.000022	-0.000018	0.000519
오후 6:05:03.476 	-0.000009	-0.000007	0.000519
오후 6:05:03.476 	-0.000010	-0.000008	0.000519
오후 6:05:03.502 	-0.000027	-0.000025	0.000519
오후 6:05:03.502 	-0.000032	-0.000031	0.000519
오후 6:05:03.527 	-0.000013	-0.000010	0.000519
오후 6:05:03.527 	-0.000021	-0.000016	0.000519
오후 6:05:03.529 	-0.000030	-0.000030	0.000519
오후 6:05:03.529 	-0.000021	-0.000026	0.000519
오후 6:05:03.555 	-0.000026	-0.000024	0.000519
오후 6:05:03.555 	-0.000015	-0.000017	0.000519
오후 6:05:03.566 	-0.000027	-0.000029	0.000519
오후 6:05:03.566 	-0.000025	-0.000026	0.000519
오후 6:05:03.577 	-0.000021	-0.000021	0.000519
오후 6:05:03.577 	-0.000008	-0.000014	0.000519
오후 6:05:03.579 	-0.000025	-0.000025	0.000519
오후 6:05:03.579 	-0.000021	-0.000024	0.000519
오후 6:05:03.618 	-0.000017	-0.000021	0.000519
오후 6:05:03.618 	-0.000008	-0.000004	0.000519
오후 6:05:03.627 	-0.000005	-0.000001	0.000519
오후 6:05:03.627 	-0.000015	-0.000016	0.000519
오후 6:05:03.644 	-0.000018	-0.000019	0.000519
오후 6:05:03.644 	-0.000004	-0.000004	0.000519
오후 6:05:03.647 	0.000002	-0.000001	0.000519
오후 6:05:03.647 	-0.000009	-0.000017	0.000519
오후 6:05:03.652 	-0.000018	-0.000026	0.000519
오후 6:05:03.652 	-0.000009	-0.000020	0.000519
오후 6:05:03.678 	0.000002	-0.000006	0.000519
오후 6:05:03.678 	-0.000005	-0.000014	0.000519
오후 6:05:03.681 	-0.000017	-0.000023	0.000519
오후 6:05:03.681 	-0.000018	-0.000023	0.000519
오후 6:05:03.703 	-0.000008	-0.000009	0.000519
오후 6:05:03.703 	-0.000012	-0.000021	0.000519
오후 6:05:03.730 	-0.000021	-0.000027	0.000519
오후 6:05:03.730 	-0.000016	-0.000018	0.000519
오후 6:05:03.753 	-0.000001	-0.000005	0.000519
오후 6:05:03.753 	0.000005	-0.000001	0.000519
오후 6:05:03.778 	-0.000015	-0.000019	0.000519
오후 6:05:03.778 	-0.000013	-0.000017	0.000519
오후 6:05:03.803 	-0.000004	-0.000006	0.000519
오후 6:05:03.803 	-0.000007	-0.000008	0.000519
오후 6:05:03.804 	-0.000009	-0.000012	0.000519
오후 6:05:03.804 	-0.000019	-0.000018	0.000519
오후 6:05:03.829 	-0.000005	-0.000002	0.000519
오후 6:05:03.829 	0.000006	0.000009	0.000519
오후 6:05:03.854 	0.000001	-0.000003	0.000519
오후 6:05:03.854 	-0.000007	-0.000005	0.000519
오후 6:05:03.878 	-0.000007	-0.000009	0.000519
오후 6:05:03.878 	-0.000000	-0.000002	0.000519
오후 6:05:03.885 	-0.000007	-0.000006	0.000519
오후 6:05:03.885 	-0.000011	-0.000013	0.000519
오후 6:05:03.898 	-0.000015	-0.000013	0.000519
오후 6:05:03.898 	-0.000002	-0.000000	0.000519
오후 6:05:03.900 	-0.000007	-0.000008	0.000519
오후 6:05:03.900 	-0.000013	-0.000017	0.000519
오후 6:05:03.929 	-0.000014	-0.000017	0.000519
오후 6:05:03.929 	-0.000000	-0.000004	0.000519
오후 6:05:03.954 	0.000004	0.000006	0.000519
오후 6:05:03.954 	-0.000007	-0.000013	0.000519
오후 6:05:03.981 	-0.000008	-0.000011	0.000519
오후 6:05:03.981 	-0.000006	-0.000008	0.000519
오후 6:05:04.005 	-0.000003	0.000000	0.000519
오후 6:05:04.005 	-0.000010	-0.000012	0.000519
오후 6:05:04.028 	-0.000024	-0.000025	0.000519
오후 6:05:04.028 	-0.000021	-0.000021	0.000518
오후 6:05:04.047 	-0.000016	-0.000013	0.000518
오후 6:05:04.047 	-0.000021	-0.000013	0.000518
오후 6:05:04.049 	-0.000039	-0.000034	0.000518
오후 6:05:04.049 	-0.000037	-0.000030	0.000517
오후 6:05:04.053 	-0.000035	-0.000029	0.000517
오후 6:05:04.053 	-0.000042	-0.000032	0.000517
오후 6:05:04.081 	-0.000053	-0.000047	0.000517
오후 6:05:04.081 	-0.000058	-0.000054	0.000517
오후 6:05:04.102 	-0.000046	-0.000034	0.000516
오후 6:05:04.102 	-0.000051	-0.000044	0.000516
오후 6:05:04.128 	-0.000072	-0.000063	0.000516
오후 6:05:04.128 	-0.000070	-0.000055	0.000516
오후 6:05:04.134 	-0.000071	-0.000053	0.000516
오후 6:05:04.134 	-0.000068	-0.000043	0.000516
오후 6:05:04.136 	-0.000077	-0.000054	0.000516
오후 6:05:04.136 	-0.000082	-0.000059	0.000516
오후 6:05:04.148 	-0.000077	-0.000059	0.000516
오후 6:05:04.148 	-0.000075	-0.000053	0.000516
오후 6:05:04.176 	-0.000080	-0.000059	0.000516
오후 6:05:04.176 	-0.000084	-0.000068	0.000516
오후 6:05:04.203 	-0.000068	-0.000055	0.000516
오후 6:05:04.203 	-0.000063	-0.000052	0.000517
오후 6:05:04.205 	-0.000059	-0.000052	0.000517
오후 6:05:04.205 	-0.000068	-0.000062	0.000517
오후 6:05:04.206 	-0.000073	-0.000068	0.000517
오후 6:05:04.206 	-0.000068	-0.000063	0.000517
오후 6:05:04.253 	-0.000056	-0.000047	0.000517
오후 6:05:04.253 	-0.000067	-0.000059	0.000517
오후 6:05:04.279 	-0.000067	-0.000061	0.000517
오후 6:05:04.279 	-0.000056	-0.000050	0.000518
오후 6:05:04.301 	-0.000055	-0.000044	0.000518
오후 6:05:04.301 	-0.000070	-0.000057	0.000518
오후 6:05:04.328 	-0.000068	-0.000058	0.000518
오후 6:05:04.328 	-0.000076	-0.000063	0.000518
오후 6:05:04.332 	-0.000057	-0.000046	0.000518
오후 6:05:04.332 	-0.000056	-0.000054	0.000518
오후 6:05:04.352 	-0.000068	-0.000062	0.000518
오후 6:05:04.352 	-0.000059	-0.000050	0.000519
오후 6:05:04.354 	-0.000043	-0.000040	0.000519
오후 6:05:04.354 	-0.000052	-0.000045	0.000519
오후 6:05:04.356 	-0.000060	-0.000060	0.000519
오후 6:05:04.356 	-0.000055	-0.000052	0.000519
오후 6:05:04.377 	-0.000046	-0.000033	0.000519
오후 6:05:04.377 	-0.000049	-0.000040	0.000519
오후 6:05:04.379 	-0.000065	-0.000055	0.000519
오후 6:05:04.379 	-0.000062	-0.000050	0.000519
오후 6:05:04.403 	-0.000056	-0.000051	0.000519
오후 6:05:04.403 	-0.000050	-0.000039	0.000519
오후 6:05:04.405 	-0.000058	-0.000048	0.000519
오후 6:05:04.405 	-0.000075	-0.000064	0.000519
오후 6:05:04.408 	-0.000068	-0.000057	0.000519
오후 6:05:04.408 	-0.000051	-0.000040	0.000519
오후 6:05:04.428 	-0.000051	-0.000042	0.000519
오후 6:05:04.428 	-0.000064	-0.000054	0.000519
오후 6:05:04.459 	-0.000059	-0.000049	0.000519
오후 6:05:04.459 	-0.000038	-0.000026	0.000519
오후 6:05:04.463 	-0.000045	-0.000033	0.000519
오후 6:05:04.463 	-0.000056	-0.000048	0.000519
오후 6:05:04.465 	-0.000055	-0.000049	0.000519
오후 6:05:04.465 	-0.000043	-0.000033	0.000519
오후 6:05:04.466 	-0.000034	-0.000024	0.000519
오후 6:05:04.466 	-0.000046	-0.000029	0.000519
오후 6:05:04.468 	-0.000049	-0.000035	0.000519
오후 6:05:04.468 	-0.000044	-0.000034	0.000519
오후 6:05:04.480 	-0.000044	-0.000026	0.000519
오후 6:05:04.480 	-0.000050	-0.000032	0.000519
오후 6:05:04.481 	-0.000055	-0.000040	0.000519
