Time	EEG_Fp1	EEG_Fp2	PPG
오후 6:06:03.736 	-0.000003	0.000008	0.000522
오후 6:06:03.750 	-0.000006	-0.000001	0.000523
오후 6:06:03.750 	-0.000011	-0.000008	0.000523
오후 6:06:03.780 	-0.000004	0.000001	0.000523
오후 6:06:03.780 	0.000015	0.000015	0.000523
오후 6:06:03.785 	0.000008	0.000006	0.000523
오후 6:06:03.785 	-0.000009	-0.000013	0.000523
오후 6:06:03.790 	-0.000003	-0.000007	0.000523
오후 6:06:03.790 	0.000013	0.000014	0.000523
오후 6:06:03.808 	0.000008	0.000008	0.000523
오후 6:06:03.808 	-0.000014	-0.000011	0.000523
오후 6:06:03.810 	-0.000011	-0.000014	0.000522
오후 6:06:03.810 	0.000002	0.000005	0.000522
오후 6:06:03.814 	-0.000002	0.000004	0.000522
오후 6:06:03.814 	-0.000021	-0.000020	0.000522
오후 6:06:03.822 	-0.000025	-0.000023	0.000522
오후 6:06:03.822 	-0.000008	-0.000008	0.000522
오후 6:06:03.846 	0.000010	0.000010	0.000522
오후 6:06:03.846 	-0.000005	-0.000006	0.000522
오후 6:06:03.847 	-0.000011	-0.000015	0.000522
오후 6:06:03.847 	0.000001	0.000002	0.000522
오후 6:06:03.848 	0.000025	0.000018	0.000522
오후 6:06:03.848 	0.000014	0.000008	0.000522
오후 6:06:03.851 	-0.000012	-0.000014	0.000522
오후 6:06:03.851 	-0.000006	-0.000006	0.000523
오후 6:06:03.852 	0.000011	0.000006	0.000522
오후 6:06:03.852 	0.000000	-0.000003	0.000523
오후 6:06:03.864 	-0.000020	-0.000020	0.000522
오후 6:06:03.864 	-0.000008	-0.000008	0.000522
오후 6:06:03.866 	0.000018	0.000008	0.000523
오후 6:06:03.866 	0.000021	0.000009	0.000522
오후 6:06:03.867 	-0.000006	-0.000019	0.000522
오후 6:06:03.867 	-0.000005	-0.000020	0.000522
오후 6:06:03.872 	0.000009	-0.000003	0.000522
오후 6:06:03.872 	0.000024	0.000010	0.000522
오후 6:06:03.903 	0.000006	-0.000009	0.000522
오후 6:06:03.903 	-0.000006	-0.000019	0.000522
오후 6:06:03.904 	0.000007	-0.000008	0.000522
오후 6:06:03.904 	0.000023	0.000013	0.000522
오후 6:06:03.905 	0.000010	-0.000003	0.000522
오후 6:06:03.905 	0.000000	-0.000012	0.000522
오후 6:06:03.927 	0.000022	0.000004	0.000522
오후 6:06:03.927 	0.000037	0.000023	0.000522
오후 6:06:03.929 	0.000021	0.000013	0.000522
오후 6:06:03.929 	0.000004	-0.000008	0.000522
오후 6:06:03.930 	0.000013	0.000004	0.000522
오후 6:06:03.930 	0.000028	0.000014	0.000522
오후 6:06:03.954 	0.000031	0.000022	0.000522
오후 6:06:03.954 	0.000005	-0.000008	0.000522
오후 6:06:03.955 	0.000008	-0.000008	0.000522
오후 6:06:03.955 	0.000015	0.000002	0.000522
오후 6:06:03.956 	0.000022	0.000008	0.000522
오후 6:06:03.956 	0.000004	-0.000008	0.000522
오후 6:06:03.958 	-0.000013	-0.000019	0.000522
오후 6:06:03.958 	0.000010	0.000000	0.000522
오후 6:06:03.980 	0.000026	0.000015	0.000522
오후 6:06:03.980 	0.000004	-0.000011	0.000522
오후 6:06:03.983 	-0.000002	-0.000015	0.000522
오후 6:06:03.983 	0.000010	-0.000009	0.000522
오후 6:06:03.984 	0.000028	0.000007	0.000522
오후 6:06:03.984 	0.000030	0.000006	0.000522
오후 6:06:04.003 	0.000010	-0.000017	0.000522
오후 6:06:04.003 	0.000016	-0.000016	0.000522
오후 6:06:04.006 	0.000028	0.000002	0.000522
오후 6:06:04.006 	0.000024	0.000000	0.000522
오후 6:06:04.037 	0.000000	-0.000032	0.000522
오후 6:06:04.037 	0.000000	-0.000032	0.000522
오후 6:06:04.038 	0.000019	-0.000008	0.000522
오후 6:06:04.038 	0.000027	-0.000005	0.000522
오후 6:06:04.058 	0.000007	-0.000022	0.000522
오후 6:06:04.058 	-0.000006	-0.000034	0.000522
오후 6:06:04.059 	0.000009	-0.000020	0.000522
오후 6:06:04.059 	0.000030	0.000001	0.000522
오후 6:06:04.060 	0.000025	-0.000007	0.000522
오후 6:06:04.060 	-0.000000	-0.000028	0.000522
오후 6:06:04.064 	0.000016	-0.000013	0.000522
오후 6:06:04.064 	0.000036	0.000003	0.000522
오후 6:06:04.086 	0.000023	-0.000008	0.000522
오후 6:06:04.086 	0.000007	-0.000027	0.000522
오후 6:06:04.087 	0.000014	-0.000020	0.000522
오후 6:06:04.087 	0.000031	0.000004	0.000522
오후 6:06:04.088 	0.000039	0.000009	0.000522
오후 6:06:04.088 	0.000015	-0.000014	0.000522
오후 6:06:04.089 	0.000012	-0.000018	0.000522
오후 6:06:04.089 	0.000020	-0.000004	0.000522
오후 6:06:04.109 	0.000034	0.000003	0.000522
오후 6:06:04.109 	0.000016	-0.000011	0.000522
오후 6:06:04.109 	0.000003	-0.000026	0.000522
오후 6:06:04.109 	0.000020	-0.000011	0.000522
오후 6:06:04.110 	0.000034	0.000007	0.000522
오후 6:06:04.110 	0.000016	-0.000010	0.000522
오후 6:06:04.121 	-0.000012	-0.000034	0.000522
오후 6:06:04.121 	0.000004	-0.000024	0.000522
오후 6:06:04.127 	0.000024	0.000001	0.000522
오후 6:06:04.127 	0.000020	-0.000001	0.000522
오후 6:06:04.128 	0.000002	-0.000023	0.000522
오후 6:06:04.128 	0.000008	-0.000017	0.000522
오후 6:06:04.133 	0.000033	0.000004	0.000522
오후 6:06:04.133 	0.000039	0.000005	0.000522
오후 6:06:04.139 	0.000022	-0.000018	0.000522
오후 6:06:04.139 	0.000016	-0.000024	0.000522
오후 6:06:04.141 	0.000039	-0.000001	0.000522
오후 6:06:04.141 	0.000045	0.000006	0.000522
오후 6:06:04.142 	0.000025	-0.000011	0.000522
오후 6:06:04.142 	0.000016	-0.000024	0.000522
오후 6:06:04.145 	0.000036	-0.000002	0.000522
오후 6:06:04.145 	0.000051	0.000024	0.000522
오후 6:06:04.167 	0.000034	0.000003	0.000522
오후 6:06:04.167 	0.000020	-0.000014	0.000522
오후 6:06:04.168 	0.000035	0.000002	0.000522
오후 6:06:04.168 	0.000045	0.000021	0.000521
오후 6:06:04.170 	0.000055	0.000022	0.000521
오후 6:06:04.170 	0.000050	0.000022	0.000521
오후 6:06:04.171 	0.000059	0.000033	0.000521
오후 6:06:04.171 	0.000088	0.000063	0.000521
오후 6:06:04.172 	0.000121	0.000073	0.000521
오후 6:06:04.172 	0.000116	0.000087	0.000521
오후 6:06:04.173 	0.000148	0.000107	0.000521
오후 6:06:04.173 	0.000203	0.000152	0.000521
오후 6:06:04.187 	0.000249	0.000194	0.000520
오후 6:06:04.187 	0.000260	0.000220	0.000520
오후 6:06:04.188 	0.000267	0.000235	0.000520
오후 6:06:04.188 	0.000289	0.000270	0.000520
오후 6:06:04.189 	0.000321	0.000307	0.000520
오후 6:06:04.189 	0.000313	0.000302	0.000520
오후 6:06:04.190 	0.000294	0.000289	0.000519
오후 6:06:04.190 	0.000305	0.000305	0.000519
오후 6:06:04.191 	0.000319	0.000315	0.000519
오후 6:06:04.191 	0.000297	0.000295	0.000519
오후 6:06:04.193 	0.000253	0.000259	0.000519
오후 6:06:04.193 	0.000232	0.000249	0.000519
오후 6:06:04.194 	0.000226	0.000252	0.000519
오후 6:06:04.194 	0.000194	0.000226	0.000519
오후 6:06:04.195 	0.000148	0.000175	0.000519
오후 6:06:04.195 	0.000136	0.000165	0.000519
오후 6:06:04.205 	0.000129	0.000163	0.000519
오후 6:06:04.205 	0.000116	0.000160	0.000519
오후 6:06:04.206 	0.000080	0.000134	0.000519
오후 6:06:04.206 	0.000045	0.000112	0.000519
오후 6:06:04.207 	0.000035	0.000107	0.000519
오후 6:06:04.207 	0.000031	0.000104	0.000519
오후 6:06:04.208 	-0.000004	0.000076	0.000519
오후 6:06:04.208 	-0.000035	0.000042	0.000519
오후 6:06:04.209 	-0.000031	0.000055	0.000519
오후 6:06:04.209 	-0.000020	0.000061	0.000519
오후 6:06:04.211 	-0.000035	0.000033	0.000519
오후 6:06:04.211 	-0.000051	0.000018	0.000519
오후 6:06:04.212 	-0.000068	-0.000001	0.000519
오후 6:06:04.212 	-0.000042	0.000017	0.000520
오후 6:06:04.213 	-0.000049	0.000003	0.000520
오후 6:06:04.213 	-0.000083	-0.000030	0.000520
오후 6:06:04.217 	-0.000078	-0.000038	0.000520
오후 6:06:04.217 	-0.000055	-0.000021	0.000520
오후 6:06:04.241 	-0.000064	-0.000027	0.000520
오후 6:06:04.241 	-0.000077	-0.000044	0.000520
오후 6:06:04.243 	-0.000100	-0.000071	0.000520
오후 6:06:04.243 	-0.000091	-0.000059	0.000520
오후 6:06:04.244 	-0.000080	-0.000045	0.000520
오후 6:06:04.244 	-0.000089	-0.000060	0.000520
오후 6:06:04.246 	-0.000113	-0.000086	0.000520
오후 6:06:04.246 	-0.000113	-0.000084	0.000521
오후 6:06:04.247 	-0.000090	-0.000058	0.000521
오후 6:06:04.247 	-0.000091	-0.000061	0.000521
오후 6:06:04.248 	-0.000120	-0.000082	0.000521
오후 6:06:04.248 	-0.000114	-0.000080	0.000521
오후 6:06:04.249 	-0.000098	-0.000063	0.000521
오후 6:06:04.249 	-0.000101	-0.000072	0.000521
오후 6:06:04.250 	-0.000102	-0.000082	0.000521
오후 6:06:04.250 	-0.000110	-0.000088	0.000521
오후 6:06:04.251 	-0.000101	-0.000085	0.000521
오후 6:06:04.251 	-0.000090	-0.000078	0.000521
오후 6:06:04.252 	-0.000116	-0.000097	0.000521
오후 6:06:04.252 	-0.000136	-0.000116	0.000521
오후 6:06:04.270 	-0.000116	-0.000098	0.000521
오후 6:06:04.270 	-0.000095	-0.000080	0.000521
오후 6:06:04.271 	-0.000115	-0.000097	0.000521
오후 6:06:04.271 	-0.000135	-0.000124	0.000522
오후 6:06:04.273 	-0.000116	-0.000110	0.000522
오후 6:06:04.273 	-0.000096	-0.000083	0.000522
오후 6:06:04.274 	-0.000113	-0.000103	0.000522
오후 6:06:04.274 	-0.000130	-0.000126	0.000522
오후 6:06:04.275 	-0.000121	-0.000111	0.000522
오후 6:06:04.275 	-0.000099	-0.000089	0.000522
오후 6:06:04.276 	-0.000084	-0.000083	0.000522
오후 6:06:04.276 	-0.000110	-0.000105	0.000522
오후 6:06:04.277 	-0.000110	-0.000106	0.000522
오후 6:06:04.277 	-0.000088	-0.000082	0.000522
오후 6:06:04.296 	-0.000059	-0.000064	0.000522
오후 6:06:04.296 	-0.000075	-0.000083	0.000522
오후 6:06:04.298 	-0.000091	-0.000100	0.000522
오후 6:06:04.298 	-0.000058	-0.000068	0.000522
오후 6:06:04.299 	-0.000041	-0.000050	0.000522
오후 6:06:04.299 	-0.000067	-0.000073	0.000522
오후 6:06:04.301 	-0.000089	-0.000101	0.000522
오후 6:06:04.301 	-0.000072	-0.000082	0.000522
오후 6:06:04.302 	-0.000042	-0.000058	0.000522
오후 6:06:04.302 	-0.000059	-0.000070	0.000522
오후 6:06:04.328 	-0.000085	-0.000093	0.000522
오후 6:06:04.328 	-0.000097	-0.000101	0.000522
오후 6:06:04.329 	-0.000057	-0.000067	0.000522
오후 6:06:04.329 	-0.000070	-0.000084	0.000522
오후 6:06:04.330 	-0.000068	-0.000095	0.000522
오후 6:06:04.330 	-0.000056	-0.000080	0.000521
오후 6:06:04.332 	-0.000038	-0.000063	0.000522
오후 6:06:04.332 	-0.000031	-0.000057	0.000521
오후 6:06:04.333 	-0.000046	-0.000074	0.000521
오후 6:06:04.333 	-0.000050	-0.000080	0.000521
오후 6:06:04.334 	-0.000026	-0.000058	0.000521
오후 6:06:04.334 	-0.000010	-0.000044	0.000521
오후 6:06:04.335 	-0.000020	-0.000058	0.000521
오후 6:06:04.335 	-0.000033	-0.000067	0.000521
오후 6:06:04.336 	-0.000042	-0.000073	0.000521
오후 6:06:04.336 	-0.000012	-0.000040	0.000521
오후 6:06:04.337 	-0.000017	-0.000048	0.000521
오후 6:06:04.337 	-0.000041	-0.000070	0.000522
오후 6:06:04.356 	-0.000030	-0.000059	0.000521
오후 6:06:04.356 	-0.000023	-0.000048	0.000521
오후 6:06:04.357 	-0.000015	-0.000040	0.000522
오후 6:06:04.357 	-0.000033	-0.000065	0.000522
오후 6:06:04.358 	-0.000047	-0.000073	0.000522
오후 6:06:04.358 	-0.000019	-0.000052	0.000522
오후 6:06:04.359 	0.000002	-0.000033	0.000522
오후 6:06:04.359 	-0.000013	-0.000048	0.000522
오후 6:06:04.360 	-0.000022	-0.000057	0.000522
오후 6:06:04.360 	-0.000008	-0.000043	0.000522
오후 6:06:04.361 	0.000009	-0.000027	0.000522
오후 6:06:04.361 	-0.000013	-0.000053	0.000522
오후 6:06:04.362 	-0.000023	-0.000059	0.000522
오후 6:06:04.362 	-0.000008	-0.000045	0.000522
오후 6:06:04.363 	0.000007	-0.000027	0.000522
오후 6:06:04.363 	-0.000005	-0.000033	0.000522
오후 6:06:04.364 	-0.000018	-0.000049	0.000522
오후 6:06:04.364 	-0.000003	-0.000037	0.000522
오후 6:06:04.366 	0.000008	-0.000026	0.000522
오후 6:06:04.366 	0.000017	-0.000017	0.000522
오후 6:06:04.376 	0.000003	-0.000033	0.000522
오후 6:06:04.376 	0.000000	-0.000040	0.000522
오후 6:06:04.378 	0.000006	-0.000034	0.000523
오후 6:06:04.378 	0.000012	-0.000029	0.000522
오후 6:06:04.380 	-0.000002	-0.000044	0.000523
오후 6:06:04.380 	-0.000004	-0.000044	0.000523
오후 6:06:04.381 	0.000005	-0.000041	0.000523
오후 6:06:04.381 	0.000032	-0.000021	0.000523
오후 6:06:04.382 	0.000008	-0.000036	0.000523
오후 6:06:04.382 	-0.000000	-0.000045	0.000523
오후 6:06:04.383 	0.000013	-0.000033	0.000523
오후 6:06:04.383 	0.000036	-0.000013	0.000523
오후 6:06:04.385 	0.000037	-0.000007	0.000523
오후 6:06:04.385 	0.000017	-0.000030	0.000523
오후 6:06:04.388 	0.000015	-0.000029	0.000523
오후 6:06:04.388 	0.000032	-0.000007	0.000523
오후 6:06:04.414 	0.000034	-0.000011	0.000523
오후 6:06:04.414 	0.000012	-0.000028	0.000523
오후 6:06:04.415 	0.000002	-0.000033	0.000523
오후 6:06:04.415 	0.000021	-0.000018	0.000523
오후 6:06:04.416 	0.000037	0.000000	0.000523
오후 6:06:04.416 	0.000025	-0.000018	0.000523
오후 6:06:04.417 	0.000016	-0.000029	0.000523
오후 6:06:04.417 	0.000027	-0.000018	0.000523
오후 6:06:04.418 	0.000040	-0.000002	0.000523
오후 6:06:04.418 	0.000037	-0.000013	0.000523
오후 6:06:04.419 	0.000021	-0.000027	0.000523
오후 6:06:04.419 	0.000030	-0.000018	0.000523
오후 6:06:04.420 	0.000060	0.000011	0.000523
오후 6:06:04.420 	0.000040	-0.000002	0.000523
오후 6:06:04.421 	0.000023	-0.000022	0.000523
오후 6:06:04.421 	0.000016	-0.000032	0.000523
오후 6:06:04.443 	0.000043	-0.000003	0.000523
오후 6:06:04.443 	0.000041	-0.000007	0.000523
오후 6:06:04.451 	0.000020	-0.000033	0.000523
오후 6:06:04.451 	0.000014	-0.000036	0.000523
오후 6:06:04.472 	0.000038	-0.000015	0.000523
오후 6:06:04.472 	0.000042	-0.000003	0.000522
오후 6:06:04.476 	0.000020	-0.000025	0.000522
오후 6:06:04.476 	0.000009	-0.000034	0.000522
오후 6:06:04.485 	0.000026	-0.000013	0.000522
오후 6:06:04.485 	0.000043	0.000002	0.000522
오후 6:06:04.492 	0.000034	-0.000009	0.000522
오후 6:06:04.492 	0.000011	-0.000031	0.000522
오후 6:06:04.513 	0.000027	-0.000018	0.000521
오후 6:06:04.513 	0.000059	0.000010	0.000521
오후 6:06:04.515 	0.000049	-0.000004	0.000521
오후 6:06:04.515 	0.000019	-0.000035	0.000521
오후 6:06:04.542 	0.000035	-0.000016	0.000521
오후 6:06:04.542 	0.000052	0.000006	0.000521
오후 6:06:04.552 	0.000053	0.000010	0.000520
오후 6:06:04.552 	0.000023	-0.000017	0.000520
오후 6:06:04.576 	0.000013	-0.000022	0.000520
오후 6:06:04.576 	0.000029	-0.000001	0.000520
오후 6:06:04.582 	0.000036	0.000004	0.000520
오후 6:06:04.582 	0.000007	-0.000025	0.000520
오후 6:06:04.602 	0.000012	-0.000022	0.000520
오후 6:06:04.602 	0.000007	-0.000019	0.000520
오후 6:06:04.629 	0.000032	0.000013	0.000520
오후 6:06:04.629 	0.000024	0.000005	0.000519
오후 6:06:04.655 	0.000009	-0.000013	0.000519
오후 6:06:04.655 	0.000002	-0.000014	0.000520
오후 6:06:04.680 	0.000025	0.000013	0.000520
오후 6:06:04.680 	0.000023	0.000007	0.000519
오후 6:06:04.708 	0.000003	-0.000015	0.000520
오후 6:06:04.708 	0.000005	-0.000007	0.000520
오후 6:06:04.710 	0.000015	0.000003	0.000520
오후 6:06:04.710 	0.000019	0.000005	0.000520
오후 6:06:04.733 	-0.000004	-0.000019	0.000520
오후 6:06:04.733 	0.000001	-0.000011	0.000520
오후 6:06:04.759 	0.000021	0.000016	0.000520
오후 6:06:04.759 	0.000030	0.000021	0.000520
오후 6:06:04.789 	0.000008	-0.000004	0.000520
오후 6:06:04.789 	-0.000004	-0.000013	0.000520
오후 6:06:04.815 	0.000018	0.000003	0.000520
오후 6:06:04.815 	0.000038	0.000023	0.000520
오후 6:06:04.841 	0.000028	0.000010	0.000520
오후 6:06:04.841 	0.000007	-0.000013	0.000520
오후 6:06:04.853 	0.000012	-0.000006	0.000520
오후 6:06:04.853 	0.000039	0.000019	0.000521
오후 6:06:04.878 	0.000030	0.000008	0.000521
오후 6:06:04.878 	0.000009	-0.000007	0.000521
오후 6:06:04.886 	0.000005	-0.000010	0.000521
오후 6:06:04.886 	0.000032	0.000019	0.000521
오후 6:06:04.906 	0.000033	0.000015	0.000521
오후 6:06:04.906 	0.000013	-0.000004	0.000521
오후 6:06:04.936 	0.000014	-0.000008	0.000521
오후 6:06:04.936 	0.000032	0.000011	0.000521
오후 6:06:04.941 	0.000044	0.000020	0.000521
오후 6:06:04.941 	0.000021	-0.000000	0.000522
오후 6:06:04.949 	0.000004	-0.000017	0.000522
오후 6:06:04.949 	0.000013	-0.000005	0.000522
오후 6:06:04.976 	0.000039	0.000017	0.000522
오후 6:06:04.976 	0.000029	0.000003	0.000522
오후 6:06:04.978 	0.000001	-0.000019	0.000522
오후 6:06:04.978 	0.000009	-0.000011	0.000522
오후 6:06:04.979 	0.000030	0.000010	0.000522
오후 6:06:04.979 	0.000036	0.000009	0.000522
오후 6:06:04.981 	0.000017	-0.000014	0.000522
오후 6:06:04.981 	0.000012	-0.000014	0.000522
오후 6:06:04.981 	0.000037	0.000009	0.000522
오후 6:06:04.981 	0.000029	0.000006	0.000522
오후 6:06:05.008 	0.000005	-0.000017	0.000522
오후 6:06:05.008 	-0.000002	-0.000028	0.000522
오후 6:06:05.009 	0.000029	-0.000003	0.000522
오후 6:06:05.009 	0.000038	0.000011	0.000522
오후 6:06:05.011 	0.000019	-0.000005	0.000522
오후 6:06:05.011 	0.000000	-0.000021	0.000522
오후 6:06:05.052 	0.000025	0.000001	0.000522
오후 6:06:05.052 	0.000047	0.000021	0.000522
오후 6:06:05.076 	0.000027	0.000002	0.000522
오후 6:06:05.076 	0.000002	-0.000025	0.000521
오후 6:06:05.101 	0.000016	-0.000014	0.000521
오후 6:06:05.101 	0.000050	0.000021	0.000521
오후 6:06:05.108 	0.000037	0.000009	0.000521
오후 6:06:05.108 	-0.000001	-0.000025	0.000521
오후 6:06:05.114 	0.000013	-0.000017	0.000521
오후 6:06:05.114 	0.000043	0.000011	0.000521
오후 6:06:05.147 	0.000041	0.000013	0.000521
오후 6:06:05.147 	0.000013	-0.000011	0.000521
오후 6:06:05.148 	0.000004	-0.000019	0.000521
오후 6:06:05.148 	0.000029	0.000007	0.000521
오후 6:06:05.150 	0.000049	0.000024	0.000521
오후 6:06:05.150 	0.000027	-0.000001	0.000521
오후 6:06:05.152 	0.000013	-0.000017	0.000521
오후 6:06:05.152 	0.000035	0.000008	0.000521
오후 6:06:05.160 	0.000043	0.000016	0.000521
오후 6:06:05.160 	0.000024	-0.000000	0.000521
오후 6:06:05.168 	0.000009	-0.000014	0.000521
오후 6:06:05.168 	0.000016	-0.000013	0.000521
오후 6:06:05.178 	0.000046	0.000013	0.000521
오후 6:06:05.178 	0.000030	0.000003	0.000521
오후 6:06:05.179 	0.000012	-0.000017	0.000521
오후 6:06:05.179 	0.000019	-0.000007	0.000521
오후 6:06:05.180 	0.000035	0.000015	0.000521
오후 6:06:05.180 	0.000040	0.000011	0.000521
오후 6:06:05.182 	0.000008	-0.000019	0.000521
오후 6:06:05.182 	0.000007	-0.000019	0.000522
오후 6:06:05.206 	0.000025	-0.000003	0.000522
오후 6:06:05.206 	0.000040	0.000019	0.000522
오후 6:06:05.207 	0.000015	-0.000010	0.000522
오후 6:06:05.207 	0.000009	-0.000011	0.000522
오후 6:06:05.209 	0.000021	-0.000007	0.000522
오후 6:06:05.209 	0.000048	0.000019	0.000522
오후 6:06:05.214 	0.000034	0.000003	0.000522
오후 6:06:05.214 	0.000003	-0.000023	0.000522
오후 6:06:05.236 	0.000004	-0.000013	0.000522
오후 6:06:05.236 	0.000047	0.000023	0.000522
오후 6:06:05.237 	0.000038	0.000012	0.000522
오후 6:06:05.237 	-0.000000	-0.000023	0.000522
오후 6:06:05.238 	0.000020	-0.000004	0.000522
오후 6:06:05.238 	0.000046	0.000018	0.000522
오후 6:06:05.244 	0.000054	0.000024	0.000522
오후 6:06:05.244 	0.000028	-0.000005	0.000522
오후 6:06:05.245 	0.000016	-0.000022	0.000522
오후 6:06:05.245 	0.000033	0.000003	0.000522
오후 6:06:05.247 	0.000052	0.000023	0.000522
