Time	EEG_Fp1	EEG_Fp2	PPG
오후 6:14:02.605 	-0.000048	-0.000065	0.000532
오후 6:14:02.606 	-0.000051	-0.000067	0.000532
오후 6:14:02.606 	-0.000060	-0.000071	0.000532
오후 6:14:02.617 	-0.000058	-0.000071	0.000532
오후 6:14:02.617 	-0.000056	-0.000069	0.000532
오후 6:14:02.618 	-0.000066	-0.000082	0.000532
오후 6:14:02.618 	-0.000066	-0.000077	0.000532
오후 6:14:02.620 	-0.000061	-0.000072	0.000532
오후 6:14:02.620 	-0.000062	-0.000076	0.000532
오후 6:14:02.621 	-0.000069	-0.000080	0.000532
오후 6:14:02.621 	-0.000064	-0.000077	0.000532
오후 6:14:02.622 	-0.000065	-0.000080	0.000532
오후 6:14:02.622 	-0.000056	-0.000065	0.000532
오후 6:14:02.623 	-0.000048	-0.000064	0.000532
오후 6:14:02.623 	-0.000048	-0.000070	0.000532
오후 6:14:02.625 	-0.000046	-0.000067	0.000532
오후 6:14:02.625 	-0.000040	-0.000061	0.000532
오후 6:14:02.626 	-0.000035	-0.000072	0.000532
오후 6:14:02.626 	-0.000036	-0.000068	0.000532
오후 6:14:02.630 	-0.000039	-0.000068	0.000532
오후 6:14:02.630 	-0.000030	-0.000055	0.000532
오후 6:14:02.639 	-0.000034	-0.000055	0.000532
오후 6:14:02.639 	-0.000038	-0.000063	0.000532
오후 6:14:02.650 	-0.000036	-0.000063	0.000532
오후 6:14:02.650 	-0.000040	-0.000065	0.000532
오후 6:14:02.652 	-0.000032	-0.000055	0.000532
오후 6:14:02.652 	-0.000037	-0.000061	0.000532
오후 6:14:02.653 	-0.000037	-0.000066	0.000532
오후 6:14:02.653 	-0.000035	-0.000066	0.000533
오후 6:14:02.654 	-0.000040	-0.000065	0.000533
오후 6:14:02.654 	-0.000037	-0.000074	0.000532
오후 6:14:02.655 	-0.000041	-0.000077	0.000533
오후 6:14:02.655 	-0.000033	-0.000063	0.000532
오후 6:14:02.656 	-0.000034	-0.000058	0.000532
오후 6:14:02.656 	-0.000026	-0.000057	0.000532
오후 6:14:02.657 	-0.000033	-0.000067	0.000532
오후 6:14:02.657 	-0.000029	-0.000063	0.000532
오후 6:14:02.658 	-0.000016	-0.000053	0.000532
오후 6:14:02.658 	-0.000023	-0.000053	0.000533
오후 6:14:02.659 	-0.000023	-0.000052	0.000533
오후 6:14:02.659 	-0.000034	-0.000060	0.000533
오후 6:14:02.663 	-0.000030	-0.000048	0.000533
오후 6:14:02.663 	-0.000035	-0.000048	0.000533
오후 6:14:02.671 	-0.000039	-0.000055	0.000533
오후 6:14:02.671 	-0.000035	-0.000053	0.000533
오후 6:14:02.672 	-0.000028	-0.000044	0.000533
오후 6:14:02.672 	-0.000028	-0.000046	0.000533
오후 6:14:02.676 	-0.000032	-0.000053	0.000533
오후 6:14:02.676 	-0.000027	-0.000055	0.000533
오후 6:14:02.684 	-0.000023	-0.000054	0.000533
오후 6:14:02.684 	-0.000017	-0.000047	0.000533
오후 6:14:02.685 	-0.000013	-0.000049	0.000533
오후 6:14:02.685 	-0.000017	-0.000051	0.000533
오후 6:14:02.698 	-0.000011	-0.000045	0.000532
오후 6:14:02.698 	-0.000013	-0.000048	0.000532
오후 6:14:02.700 	-0.000015	-0.000055	0.000533
오후 6:14:02.700 	-0.000023	-0.000062	0.000532
오후 6:14:02.701 	-0.000024	-0.000058	0.000532
오후 6:14:02.701 	-0.000016	-0.000045	0.000532
오후 6:14:02.702 	-0.000016	-0.000043	0.000532
오후 6:14:02.702 	-0.000022	-0.000056	0.000532
오후 6:14:02.703 	-0.000023	-0.000055	0.000532
오후 6:14:02.703 	-0.000014	-0.000041	0.000532
오후 6:14:02.704 	-0.000006	-0.000031	0.000532
오후 6:14:02.704 	-0.000005	-0.000032	0.000532
오후 6:14:02.705 	-0.000003	-0.000034	0.000532
오후 6:14:02.705 	-0.000009	-0.000040	0.000532
오후 6:14:02.706 	-0.000013	-0.000038	0.000532
오후 6:14:02.706 	-0.000011	-0.000038	0.000532
오후 6:14:02.708 	-0.000015	-0.000045	0.000532
오후 6:14:02.708 	-0.000007	-0.000034	0.000532
오후 6:14:02.728 	-0.000005	-0.000026	0.000532
오후 6:14:02.728 	0.000000	-0.000024	0.000532
오후 6:14:02.729 	0.000002	-0.000030	0.000532
오후 6:14:02.729 	-0.000005	-0.000038	0.000532
오후 6:14:02.730 	0.000004	-0.000029	0.000532
오후 6:14:02.730 	0.000007	-0.000028	0.000532
오후 6:14:02.732 	0.000004	-0.000032	0.000532
오후 6:14:02.732 	-0.000001	-0.000034	0.000532
오후 6:14:02.733 	-0.000006	-0.000036	0.000532
오후 6:14:02.733 	-0.000010	-0.000038	0.000532
오후 6:14:02.734 	-0.000006	-0.000031	0.000532
오후 6:14:02.734 	-0.000004	-0.000030	0.000532
오후 6:14:02.735 	0.000006	-0.000017	0.000532
오후 6:14:02.735 	0.000003	-0.000017	0.000532
오후 6:14:02.736 	-0.000006	-0.000025	0.000532
오후 6:14:02.736 	-0.000009	-0.000028	0.000532
오후 6:14:02.737 	-0.000011	-0.000030	0.000532
오후 6:14:02.737 	-0.000002	-0.000019	0.000532
오후 6:14:02.741 	-0.000003	-0.000020	0.000532
오후 6:14:02.741 	-0.000007	-0.000036	0.000532
오후 6:14:02.767 	0.000003	-0.000031	0.000532
오후 6:14:02.767 	0.000009	-0.000020	0.000532
오후 6:14:02.768 	0.000012	-0.000019	0.000532
오후 6:14:02.768 	0.000013	-0.000021	0.000532
오후 6:14:02.769 	0.000013	-0.000021	0.000532
오후 6:14:02.769 	0.000017	-0.000009	0.000532
오후 6:14:02.771 	0.000015	-0.000004	0.000532
오후 6:14:02.771 	0.000010	-0.000013	0.000532
오후 6:14:02.772 	-0.000000	-0.000020	0.000532
오후 6:14:02.772 	-0.000001	-0.000020	0.000532
오후 6:14:02.773 	0.000000	-0.000018	0.000532
오후 6:14:02.773 	0.000010	-0.000010	0.000532
오후 6:14:02.774 	0.000013	-0.000015	0.000532
오후 6:14:02.774 	0.000010	-0.000019	0.000532
오후 6:14:02.775 	0.000011	-0.000016	0.000532
오후 6:14:02.775 	0.000013	-0.000016	0.000532
오후 6:14:02.776 	0.000013	-0.000019	0.000532
오후 6:14:02.776 	0.000003	-0.000025	0.000532
오후 6:14:02.793 	0.000017	-0.000011	0.000532
오후 6:14:02.793 	0.000016	-0.000009	0.000532
오후 6:14:02.794 	0.000017	-0.000003	0.000532
오후 6:14:02.794 	0.000027	0.000008	0.000532
오후 6:14:02.795 	0.000027	0.000013	0.000532
오후 6:14:02.795 	0.000018	0.000004	0.000532
오후 6:14:02.796 	0.000023	0.000007	0.000532
오후 6:14:02.796 	0.000010	-0.000004	0.000532
오후 6:14:02.797 	0.000012	0.000000	0.000532
오후 6:14:02.797 	0.000017	0.000005	0.000532
오후 6:14:02.799 	0.000014	-0.000002	0.000532
오후 6:14:02.799 	0.000010	-0.000014	0.000532
오후 6:14:02.800 	0.000011	-0.000013	0.000532
오후 6:14:02.800 	0.000021	-0.000000	0.000532
오후 6:14:02.801 	0.000014	-0.000006	0.000532
오후 6:14:02.801 	0.000019	-0.000006	0.000532
오후 6:14:02.802 	0.000024	0.000002	0.000532
오후 6:14:02.802 	0.000030	0.000016	0.000532
오후 6:14:02.803 	0.000027	0.000017	0.000532
오후 6:14:02.803 	0.000029	0.000008	0.000532
오후 6:14:02.814 	0.000028	0.000008	0.000531
오후 6:14:02.814 	0.000021	0.000007	0.000531
오후 6:14:02.816 	0.000022	0.000010	0.000531
오후 6:14:02.816 	0.000019	0.000003	0.000531
오후 6:14:02.817 	0.000018	-0.000006	0.000531
오후 6:14:02.817 	0.000034	0.000012	0.000530
오후 6:14:02.819 	0.000033	0.000025	0.000530
오후 6:14:02.819 	0.000021	0.000007	0.000530
오후 6:14:02.820 	0.000029	0.000012	0.000530
오후 6:14:02.820 	0.000029	0.000013	0.000530
오후 6:14:02.821 	0.000020	0.000009	0.000530
오후 6:14:02.821 	0.000020	0.000005	0.000530
오후 6:14:02.822 	0.000026	0.000008	0.000530
오후 6:14:02.822 	0.000020	0.000005	0.000530
오후 6:14:02.823 	0.000016	0.000007	0.000530
오후 6:14:02.823 	0.000018	0.000004	0.000530
오후 6:14:02.841 	0.000032	0.000009	0.000530
오후 6:14:02.841 	0.000025	-0.000002	0.000530
오후 6:14:02.842 	0.000030	0.000012	0.000530
오후 6:14:02.842 	0.000033	0.000025	0.000530
오후 6:14:02.844 	0.000034	0.000017	0.000531
오후 6:14:02.844 	0.000020	0.000003	0.000531
오후 6:14:02.845 	0.000020	0.000004	0.000531
오후 6:14:02.845 	0.000028	0.000017	0.000531
오후 6:14:02.846 	0.000030	0.000020	0.000531
오후 6:14:02.846 	0.000021	0.000007	0.000531
오후 6:14:02.847 	0.000026	0.000013	0.000531
오후 6:14:02.847 	0.000028	0.000020	0.000531
오후 6:14:02.849 	0.000028	0.000021	0.000531
오후 6:14:02.849 	0.000022	0.000007	0.000531
오후 6:14:02.850 	0.000026	0.000006	0.000531
오후 6:14:02.850 	0.000028	0.000008	0.000532
오후 6:14:02.855 	0.000038	0.000018	0.000532
오후 6:14:02.855 	0.000031	0.000009	0.000532
오후 6:14:02.879 	0.000019	-0.000004	0.000532
오후 6:14:02.879 	0.000024	0.000005	0.000532
오후 6:14:02.880 	0.000021	0.000004	0.000532
오후 6:14:02.880 	0.000013	-0.000004	0.000532
오후 6:14:02.882 	0.000031	0.000015	0.000532
오후 6:14:02.882 	0.000035	0.000022	0.000532
오후 6:14:02.883 	0.000021	0.000010	0.000532
오후 6:14:02.883 	0.000029	0.000011	0.000532
오후 6:14:02.884 	0.000025	0.000008	0.000533
오후 6:14:02.884 	0.000019	0.000003	0.000533
오후 6:14:02.885 	0.000029	0.000008	0.000533
오후 6:14:02.885 	0.000034	0.000016	0.000533
오후 6:14:02.887 	0.000030	0.000009	0.000533
오후 6:14:02.887 	0.000037	0.000008	0.000533
오후 6:14:02.888 	0.000028	0.000006	0.000533
오후 6:14:02.888 	0.000023	0.000002	0.000533
오후 6:14:02.889 	0.000022	-0.000000	0.000533
오후 6:14:02.889 	0.000028	0.000004	0.000533
오후 6:14:02.902 	0.000027	0.000007	0.000533
오후 6:14:02.902 	0.000027	0.000009	0.000533
오후 6:14:02.903 	0.000029	0.000007	0.000533
오후 6:14:02.903 	0.000018	-0.000002	0.000533
오후 6:14:02.904 	0.000013	-0.000005	0.000533
오후 6:14:02.904 	0.000017	0.000002	0.000533
오후 6:14:02.905 	0.000015	0.000003	0.000533
오후 6:14:02.905 	0.000011	0.000000	0.000533
오후 6:14:02.907 	0.000014	0.000000	0.000533
오후 6:14:02.907 	0.000024	0.000008	0.000533
오후 6:14:02.908 	0.000022	0.000005	0.000533
오후 6:14:02.908 	0.000018	-0.000006	0.000533
오후 6:14:02.909 	0.000014	-0.000009	0.000533
오후 6:14:02.909 	0.000026	0.000013	0.000533
오후 6:14:02.910 	0.000024	0.000008	0.000533
오후 6:14:02.910 	0.000024	-0.000002	0.000532
오후 6:14:02.911 	0.000018	-0.000006	0.000532
오후 6:14:02.911 	0.000024	0.000001	0.000532
오후 6:14:02.927 	0.000023	0.000007	0.000532
오후 6:14:02.927 	0.000017	0.000000	0.000532
오후 6:14:02.929 	0.000012	-0.000010	0.000532
오후 6:14:02.929 	0.000004	-0.000010	0.000532
오후 6:14:02.959 	0.000010	0.000004	0.000532
오후 6:14:02.959 	0.000008	-0.000006	0.000532
오후 6:14:02.980 	0.000004	-0.000015	0.000532
오후 6:14:02.980 	0.000012	-0.000008	0.000532
오후 6:14:02.982 	0.000009	-0.000006	0.000532
오후 6:14:02.982 	0.000016	-0.000001	0.000532
오후 6:14:02.983 	0.000023	0.000008	0.000532
오후 6:14:02.983 	0.000021	0.000003	0.000532
오후 6:14:02.984 	0.000015	0.000002	0.000532
오후 6:14:02.984 	0.000018	0.000001	0.000532
오후 6:14:02.986 	0.000017	-0.000001	0.000532
오후 6:14:02.986 	0.000008	-0.000015	0.000532
오후 6:14:02.987 	0.000010	-0.000009	0.000532
오후 6:14:02.987 	0.000018	0.000000	0.000532
오후 6:14:02.988 	0.000011	-0.000009	0.000532
오후 6:14:02.988 	0.000017	-0.000006	0.000532
오후 6:14:02.989 	0.000021	0.000003	0.000532
오후 6:14:02.989 	0.000022	0.000011	0.000532
오후 6:14:03.014 	0.000028	0.000015	0.000532
오후 6:14:03.014 	0.000025	0.000008	0.000532
오후 6:14:03.015 	0.000017	0.000003	0.000532
오후 6:14:03.015 	0.000025	0.000011	0.000532
오후 6:14:03.016 	0.000028	0.000009	0.000532
오후 6:14:03.016 	0.000013	-0.000000	0.000532
오후 6:14:03.017 	0.000008	-0.000005	0.000532
오후 6:14:03.017 	0.000021	0.000011	0.000532
오후 6:14:03.018 	0.000027	0.000019	0.000532
오후 6:14:03.018 	0.000030	0.000016	0.000532
오후 6:14:03.020 	0.000020	0.000002	0.000532
오후 6:14:03.020 	0.000019	0.000002	0.000532
오후 6:14:03.033 	0.000018	0.000010	0.000532
오후 6:14:03.033 	0.000025	0.000010	0.000532
오후 6:14:03.053 	0.000020	0.000007	0.000532
오후 6:14:03.053 	0.000019	0.000012	0.000532
오후 6:14:03.079 	0.000033	0.000028	0.000532
오후 6:14:03.079 	0.000025	0.000018	0.000532
오후 6:14:03.106 	0.000025	0.000013	0.000532
오후 6:14:03.106 	0.000019	0.000009	0.000532
오후 6:14:03.131 	0.000018	0.000010	0.000532
오후 6:14:03.131 	0.000018	0.000010	0.000532
오후 6:14:03.144 	0.000013	-0.000001	0.000532
오후 6:14:03.144 	0.000007	-0.000012	0.000533
오후 6:14:03.180 	0.000013	0.000000	0.000532
오후 6:14:03.180 	0.000013	0.000010	0.000533
오후 6:14:03.181 	0.000016	0.000011	0.000533
오후 6:14:03.181 	0.000011	0.000002	0.000533
오후 6:14:03.183 	0.000010	0.000009	0.000532
오후 6:14:03.183 	0.000018	0.000017	0.000533
오후 6:14:03.203 	0.000021	0.000012	0.000533
오후 6:14:03.203 	0.000014	0.000004	0.000533
오후 6:14:03.227 	0.000024	0.000015	0.000533
오후 6:14:03.227 	0.000026	0.000021	0.000533
오후 6:14:03.233 	0.000028	0.000022	0.000533
오후 6:14:03.233 	0.000027	0.000015	0.000533
오후 6:14:03.260 	0.000017	0.000013	0.000533
오후 6:14:03.260 	0.000034	0.000024	0.000533
오후 6:14:03.297 	0.000031	0.000026	0.000533
오후 6:14:03.297 	0.000031	0.000021	0.000533
오후 6:14:03.302 	0.000018	0.000008	0.000533
오후 6:14:03.302 	0.000030	0.000023	0.000533
오후 6:14:03.326 	0.000029	0.000022	0.000533
오후 6:14:03.326 	0.000032	0.000017	0.000533
오후 6:14:03.353 	0.000032	0.000009	0.000533
오후 6:14:03.353 	0.000034	0.000014	0.000533
오후 6:14:03.376 	0.000038	0.000023	0.000533
오후 6:14:03.376 	0.000025	0.000021	0.000533
오후 6:14:03.405 	0.000020	0.000011	0.000533
오후 6:14:03.405 	0.000028	0.000022	0.000533
오후 6:14:03.426 	0.000032	0.000023	0.000533
오후 6:14:03.426 	0.000037	0.000024	0.000533
오후 6:14:03.427 	0.000036	0.000021	0.000533
오후 6:14:03.427 	0.000031	0.000021	0.000532
오후 6:14:03.438 	0.000032	0.000025	0.000532
오후 6:14:03.438 	0.000034	0.000019	0.000532
오후 6:14:03.453 	0.000041	0.000021	0.000532
오후 6:14:03.453 	0.000041	0.000021	0.000532
오후 6:14:03.483 	0.000035	0.000024	0.000532
오후 6:14:03.483 	0.000033	0.000022	0.000532
오후 6:14:03.489 	0.000047	0.000026	0.000532
오후 6:14:03.489 	0.000038	0.000019	0.000532
오후 6:14:03.505 	0.000040	0.000021	0.000532
오후 6:14:03.505 	0.000041	0.000020	0.000532
오후 6:14:03.526 	0.000037	0.000014	0.000532
오후 6:14:03.526 	0.000047	0.000021	0.000532
오후 6:14:03.551 	0.000038	0.000018	0.000532
오후 6:14:03.551 	0.000042	0.000024	0.000532
오후 6:14:03.559 	0.000043	0.000028	0.000532
오후 6:14:03.559 	0.000043	0.000037	0.000532
오후 6:14:03.579 	0.000048	0.000037	0.000532
오후 6:14:03.579 	0.000058	0.000048	0.000531
오후 6:14:03.585 	0.000053	0.000037	0.000531
오후 6:14:03.585 	0.000055	0.000034	0.000531
오후 6:14:03.607 	0.000066	0.000051	0.000531
오후 6:14:03.607 	0.000068	0.000057	0.000531
오후 6:14:03.631 	0.000071	0.000061	0.000531
오후 6:14:03.631 	0.000078	0.000058	0.000531
오후 6:14:03.659 	0.000082	0.000060	0.000531
오후 6:14:03.659 	0.000082	0.000067	0.000531
오후 6:14:03.676 	0.000112	0.000090	0.000531
오후 6:14:03.676 	0.000123	0.000105	0.000531
오후 6:14:03.680 	0.000132	0.000112	0.000531
오후 6:14:03.680 	0.000155	0.000140	0.000531
오후 6:14:03.706 	0.000188	0.000180	0.000531
오후 6:14:03.706 	0.000200	0.000193	0.000531
오후 6:14:03.708 	0.000219	0.000216	0.000531
오후 6:14:03.708 	0.000232	0.000247	0.000531
오후 6:14:03.709 	0.000250	0.000283	0.000531
오후 6:14:03.709 	0.000274	0.000301	0.000531
오후 6:14:03.730 	0.000288	0.000313	0.000531
오후 6:14:03.730 	0.000285	0.000322	0.000531
오후 6:14:03.730 	0.000300	0.000348	0.000531
오후 6:14:03.730 	0.000313	0.000360	0.000532
오후 6:14:03.732 	0.000302	0.000354	0.000532
오후 6:14:03.732 	0.000289	0.000338	0.000532
오후 6:14:03.733 	0.000290	0.000337	0.000532
오후 6:14:03.733 	0.000281	0.000332	0.000532
오후 6:14:03.768 	0.000264	0.000313	0.000532
오후 6:14:03.768 	0.000251	0.000304	0.000532
오후 6:14:03.776 	0.000225	0.000281	0.000532
오후 6:14:03.776 	0.000220	0.000271	0.000532
오후 6:14:03.802 	0.000191	0.000253	0.000532
오후 6:14:03.802 	0.000172	0.000226	0.000532
오후 6:14:03.828 	0.000164	0.000211	0.000532
오후 6:14:03.828 	0.000146	0.000202	0.000533
오후 6:14:03.829 	0.000136	0.000187	0.000533
오후 6:14:03.829 	0.000125	0.000168	0.000533
오후 6:14:03.854 	0.000096	0.000143	0.000533
오후 6:14:03.854 	0.000104	0.000156	0.000533
오후 6:14:03.855 	0.000099	0.000144	0.000533
오후 6:14:03.855 	0.000084	0.000128	0.000533
오후 6:14:03.857 	0.000076	0.000110	0.000533
오후 6:14:03.857 	0.000069	0.000104	0.000533
오후 6:14:03.858 	0.000068	0.000101	0.000533
오후 6:14:03.858 	0.000055	0.000076	0.000533
오후 6:14:03.884 	0.000040	0.000057	0.000533
오후 6:14:03.884 	0.000041	0.000053	0.000533
오후 6:14:03.885 	0.000029	0.000044	0.000533
오후 6:14:03.885 	0.000021	0.000029	0.000533
오후 6:14:03.886 	0.000011	0.000017	0.000533
오후 6:14:03.886 	0.000005	0.000012	0.000533
오후 6:14:03.888 	-0.000003	0.000003	0.000533
오후 6:14:03.888 	-0.000002	-0.000001	0.000533
오후 6:14:03.914 	-0.000008	-0.000010	0.000533
오후 6:14:03.914 	-0.000020	-0.000017	0.000533
오후 6:14:03.916 	-0.000023	-0.000017	0.000533
오후 6:14:03.916 	-0.000022	-0.000016	0.000533
오후 6:14:03.917 	-0.000025	-0.000023	0.000533
오후 6:14:03.917 	-0.000030	-0.000034	0.000533
오후 6:14:03.919 	-0.000038	-0.000039	0.000533
오후 6:14:03.919 	-0.000036	-0.000032	0.000533
오후 6:14:03.920 	-0.000037	-0.000042	0.000533
오후 6:14:03.920 	-0.000044	-0.000051	0.000533
오후 6:14:03.940 	-0.000039	-0.000047	0.000533
오후 6:14:03.940 	-0.000046	-0.000052	0.000533
오후 6:14:03.941 	-0.000049	-0.000062	0.000532
오후 6:14:03.941 	-0.000051	-0.000069	0.000532
오후 6:14:03.943 	-0.000055	-0.000070	0.000532
오후 6:14:03.943 	-0.000059	-0.000071	0.000532
오후 6:14:03.944 	-0.000061	-0.000072	0.000532
오후 6:14:03.944 	-0.000055	-0.000073	0.000532
오후 6:14:03.945 	-0.000049	-0.000072	0.000532
오후 6:14:03.945 	-0.000043	-0.000063	0.000532
오후 6:14:03.946 	-0.000037	-0.000057	0.000532
오후 6:14:03.946 	-0.000041	-0.000064	0.000532
오후 6:14:03.948 	-0.000050	-0.000076	0.000532
오후 6:14:03.948 	-0.000052	-0.000075	0.000532
오후 6:14:03.949 	-0.000051	-0.000062	0.000532
오후 6:14:03.949 	-0.000049	-0.000065	0.000532
오후 6:14:03.970 	-0.000056	-0.000074	0.000532
오후 6:14:03.970 	-0.000055	-0.000068	0.000532
오후 6:14:03.971 	-0.000056	-0.000076	0.000532
오후 6:14:03.971 	-0.000055	-0.000074	0.000532
오후 6:14:03.972 	-0.000049	-0.000073	0.000532
오후 6:14:03.972 	-0.000051	-0.000079	0.000532
오후 6:14:03.973 	-0.000045	-0.000074	0.000532
오후 6:14:03.973 	-0.000042	-0.000072	0.000532
오후 6:14:03.977 	-0.000053	-0.000086	0.000532
오후 6:14:03.977 	-0.000052	-0.000091	0.000532
오후 6:14:03.978 	-0.000053	-0.000078	0.000532
오후 6:14:03.978 	-0.000046	-0.000068	0.000532
오후 6:14:04.002 	-0.000039	-0.000065	0.000532
오후 6:14:04.002 	-0.000044	-0.000069	0.000532
오후 6:14:04.004 	-0.000033	-0.000063	0.000532
오후 6:14:04.004 	-0.000029	-0.000056	0.000532
오후 6:14:04.005 	-0.000033	-0.000059	0.000532
오후 6:14:04.005 	-0.000039	-0.000065	0.000532
오후 6:14:04.010 	-0.000039	-0.000070	0.000532
오후 6:14:04.010 	-0.000033	-0.000068	0.000532
오후 6:14:04.011 	-0.000036	-0.000067	0.000532
오후 6:14:04.011 	-0.000038	-0.000074	0.000532
오후 6:14:04.031 	-0.000029	-0.000072	0.000532
오후 6:14:04.031 	-0.000026	-0.000067	0.000532
오후 6:14:04.033 	-0.000013	-0.000051	0.000532
오후 6:14:04.033 	-0.000021	-0.000066	0.000532
오후 6:14:04.034 	-0.000023	-0.000068	0.000532
오후 6:14:04.034 	-0.000017	-0.000051	0.000532
오후 6:14:04.036 	-0.000023	-0.000050	0.000532
오후 6:14:04.036 	-0.000014	-0.000050	0.000532
오후 6:14:04.037 	-0.000010	-0.000050	0.000532
오후 6:14:04.037 	-0.000013	-0.000051	0.000532
오후 6:14:04.056 	-0.000012	-0.000048	0.000532
오후 6:14:04.056 	-0.000013	-0.000051	0.000532
오후 6:14:04.058 	-0.000008	-0.000050	0.000532
오후 6:14:04.058 	-0.000019	-0.000059	0.000532
오후 6:14:04.063 	-0.000001	-0.000044	0.000532
