Time	EEG_Fp1	EEG_Fp2	PPG
오후 6:13:07.218 	0.000082	0.000052	0.000532
오후 6:13:07.218 	0.000076	0.000042	0.000532
오후 6:13:07.219 	0.000085	0.000048	0.000532
오후 6:13:07.219 	0.000073	0.000046	0.000532
오후 6:13:07.220 	0.000083	0.000062	0.000532
오후 6:13:07.220 	0.000072	0.000046	0.000532
오후 6:13:07.222 	0.000059	0.000037	0.000532
오후 6:13:07.222 	0.000069	0.000042	0.000532
오후 6:13:07.238 	0.000066	0.000044	0.000532
오후 6:13:07.238 	0.000071	0.000049	0.000532
오후 6:13:07.240 	0.000071	0.000044	0.000532
오후 6:13:07.240 	0.000068	0.000039	0.000532
오후 6:13:07.241 	0.000074	0.000046	0.000532
오후 6:13:07.241 	0.000073	0.000045	0.000532
오후 6:13:07.242 	0.000067	0.000041	0.000532
오후 6:13:07.242 	0.000063	0.000041	0.000532
오후 6:13:07.244 	0.000069	0.000051	0.000532
오후 6:13:07.244 	0.000077	0.000062	0.000532
오후 6:13:07.245 	0.000079	0.000054	0.000532
오후 6:13:07.245 	0.000075	0.000049	0.000532
오후 6:13:07.246 	0.000068	0.000045	0.000532
오후 6:13:07.246 	0.000068	0.000046	0.000531
오후 6:13:07.247 	0.000065	0.000035	0.000531
오후 6:13:07.247 	0.000060	0.000038	0.000531
오후 6:13:07.261 	0.000068	0.000046	0.000531
오후 6:13:07.261 	0.000069	0.000046	0.000530
오후 6:13:07.263 	0.000060	0.000031	0.000530
오후 6:13:07.263 	0.000070	0.000033	0.000530
오후 6:13:07.265 	0.000072	0.000041	0.000530
오후 6:13:07.265 	0.000082	0.000063	0.000530
오후 6:13:07.266 	0.000082	0.000051	0.000529
오후 6:13:07.266 	0.000083	0.000047	0.000529
오후 6:13:07.268 	0.000083	0.000049	0.000529
오후 6:13:07.268 	0.000085	0.000053	0.000529
오후 6:13:07.269 	0.000089	0.000063	0.000529
오후 6:13:07.269 	0.000080	0.000047	0.000529
오후 6:13:07.270 	0.000072	0.000039	0.000529
오후 6:13:07.270 	0.000053	0.000031	0.000529
오후 6:13:07.280 	0.000063	0.000045	0.000529
오후 6:13:07.280 	0.000063	0.000042	0.000529
오후 6:13:07.283 	0.000069	0.000037	0.000529
오후 6:13:07.283 	0.000068	0.000034	0.000530
오후 6:13:07.284 	0.000074	0.000043	0.000530
오후 6:13:07.284 	0.000078	0.000038	0.000530
오후 6:13:07.285 	0.000077	0.000038	0.000530
오후 6:13:07.285 	0.000081	0.000039	0.000530
오후 6:13:07.286 	0.000089	0.000050	0.000530
오후 6:13:07.286 	0.000094	0.000061	0.000530
오후 6:13:07.288 	0.000093	0.000056	0.000530
오후 6:13:07.288 	0.000098	0.000069	0.000530
오후 6:13:07.289 	0.000110	0.000083	0.000530
오후 6:13:07.289 	0.000118	0.000080	0.000530
오후 6:13:07.293 	0.000125	0.000088	0.000531
오후 6:13:07.293 	0.000121	0.000096	0.000531
오후 6:13:07.318 	0.000108	0.000086	0.000531
오후 6:13:07.318 	0.000114	0.000085	0.000531
오후 6:13:07.319 	0.000114	0.000084	0.000531
오후 6:13:07.319 	0.000110	0.000080	0.000531
오후 6:13:07.320 	0.000113	0.000089	0.000532
오후 6:13:07.320 	0.000121	0.000101	0.000532
오후 6:13:07.321 	0.000117	0.000098	0.000532
오후 6:13:07.321 	0.000118	0.000096	0.000532
오후 6:13:07.322 	0.000119	0.000097	0.000532
오후 6:13:07.322 	0.000126	0.000105	0.000532
오후 6:13:07.324 	0.000125	0.000106	0.000532
오후 6:13:07.324 	0.000115	0.000101	0.000532
오후 6:13:07.325 	0.000113	0.000092	0.000532
오후 6:13:07.325 	0.000105	0.000091	0.000532
오후 6:13:07.326 	0.000112	0.000090	0.000532
오후 6:13:07.326 	0.000124	0.000093	0.000532
오후 6:13:07.327 	0.000129	0.000093	0.000532
오후 6:13:07.327 	0.000123	0.000088	0.000532
오후 6:13:07.328 	0.000131	0.000109	0.000532
오후 6:13:07.328 	0.000132	0.000109	0.000532
오후 6:13:07.333 	0.000127	0.000112	0.000532
오후 6:13:07.333 	0.000105	0.000089	0.000532
오후 6:13:07.361 	0.000121	0.000107	0.000532
오후 6:13:07.361 	0.000124	0.000105	0.000532
오후 6:13:07.363 	0.000121	0.000088	0.000532
오후 6:13:07.363 	0.000126	0.000097	0.000532
오후 6:13:07.365 	0.000122	0.000107	0.000532
오후 6:13:07.365 	0.000113	0.000101	0.000532
오후 6:13:07.366 	0.000102	0.000084	0.000532
오후 6:13:07.366 	0.000106	0.000096	0.000532
오후 6:13:07.368 	0.000101	0.000083	0.000532
오후 6:13:07.368 	0.000093	0.000073	0.000532
오후 6:13:07.369 	0.000093	0.000069	0.000532
오후 6:13:07.369 	0.000073	0.000047	0.000532
오후 6:13:07.370 	0.000068	0.000051	0.000532
오후 6:13:07.370 	0.000077	0.000062	0.000532
오후 6:13:07.371 	0.000067	0.000049	0.000532
오후 6:13:07.371 	0.000052	0.000027	0.000532
오후 6:13:07.374 	0.000046	0.000025	0.000532
오후 6:13:07.374 	0.000051	0.000038	0.000532
오후 6:13:07.398 	0.000040	0.000027	0.000532
오후 6:13:07.398 	0.000034	0.000016	0.000532
오후 6:13:07.401 	0.000034	0.000004	0.000532
오후 6:13:07.401 	0.000033	0.000008	0.000532
오후 6:13:07.402 	0.000034	0.000005	0.000532
오후 6:13:07.402 	0.000016	-0.000014	0.000532
오후 6:13:07.403 	0.000018	-0.000010	0.000532
오후 6:13:07.403 	0.000018	-0.000013	0.000532
오후 6:13:07.404 	0.000018	-0.000019	0.000532
오후 6:13:07.404 	0.000026	-0.000017	0.000532
오후 6:13:07.405 	0.000018	-0.000023	0.000532
오후 6:13:07.405 	0.000017	-0.000029	0.000532
오후 6:13:07.406 	0.000015	-0.000029	0.000532
오후 6:13:07.406 	0.000027	-0.000020	0.000532
오후 6:13:07.407 	0.000023	-0.000031	0.000532
오후 6:13:07.407 	0.000016	-0.000031	0.000532
오후 6:13:07.412 	0.000021	-0.000021	0.000532
오후 6:13:07.412 	0.000020	-0.000024	0.000532
오후 6:13:07.419 	0.000018	-0.000025	0.000532
오후 6:13:07.419 	0.000020	-0.000025	0.000532
오후 6:13:07.420 	0.000024	-0.000017	0.000532
오후 6:13:07.420 	0.000010	-0.000030	0.000531
오후 6:13:07.421 	0.000020	-0.000025	0.000532
오후 6:13:07.421 	0.000030	-0.000021	0.000531
오후 6:13:07.430 	0.000011	-0.000033	0.000531
오후 6:13:07.430 	0.000013	-0.000036	0.000531
오후 6:13:07.432 	0.000008	-0.000042	0.000531
오후 6:13:07.432 	0.000013	-0.000042	0.000531
오후 6:13:07.434 	0.000014	-0.000036	0.000532
오후 6:13:07.434 	0.000008	-0.000034	0.000532
오후 6:13:07.435 	0.000011	-0.000033	0.000532
오후 6:13:07.435 	0.000021	-0.000029	0.000532
오후 6:13:07.451 	0.000016	-0.000028	0.000532
오후 6:13:07.451 	0.000025	-0.000022	0.000532
오후 6:13:07.452 	0.000031	-0.000016	0.000532
오후 6:13:07.452 	0.000035	-0.000016	0.000532
오후 6:13:07.478 	0.000034	-0.000018	0.000532
오후 6:13:07.478 	0.000041	-0.000008	0.000532
오후 6:13:07.511 	0.000040	-0.000007	0.000532
오후 6:13:07.511 	0.000043	-0.000009	0.000532
오후 6:13:07.539 	0.000036	-0.000011	0.000532
오후 6:13:07.539 	0.000048	0.000005	0.000532
오후 6:13:07.540 	0.000042	0.000000	0.000532
오후 6:13:07.540 	0.000044	0.000003	0.000532
오후 6:13:07.555 	0.000039	-0.000009	0.000532
오후 6:13:07.555 	0.000038	0.000000	0.000532
오후 6:13:07.590 	0.000037	-0.000008	0.000532
오후 6:13:07.590 	0.000039	-0.000008	0.000532
오후 6:13:07.602 	0.000041	-0.000010	0.000532
오후 6:13:07.602 	0.000039	-0.000008	0.000532
오후 6:13:07.610 	0.000035	-0.000015	0.000532
오후 6:13:07.610 	0.000048	-0.000004	0.000532
오후 6:13:07.630 	0.000039	-0.000010	0.000532
오후 6:13:07.630 	0.000042	0.000002	0.000532
오후 6:13:07.653 	0.000045	0.000007	0.000532
오후 6:13:07.653 	0.000053	0.000011	0.000532
오후 6:13:07.679 	0.000045	0.000000	0.000532
오후 6:13:07.679 	0.000042	0.000002	0.000532
오후 6:13:07.687 	0.000049	0.000006	0.000532
오후 6:13:07.687 	0.000057	0.000014	0.000532
오후 6:13:07.704 	0.000045	-0.000008	0.000532
오후 6:13:07.704 	0.000051	-0.000004	0.000532
오후 6:13:07.728 	0.000042	-0.000010	0.000532
오후 6:13:07.728 	0.000060	0.000014	0.000532
오후 6:13:07.755 	0.000053	0.000012	0.000532
오후 6:13:07.755 	0.000053	0.000009	0.000532
오후 6:13:07.775 	0.000052	0.000010	0.000532
오후 6:13:07.775 	0.000057	0.000018	0.000532
오후 6:13:07.780 	0.000055	0.000009	0.000532
오후 6:13:07.780 	0.000051	0.000007	0.000532
오후 6:13:07.810 	0.000051	0.000014	0.000532
오후 6:13:07.810 	0.000048	0.000012	0.000532
오후 6:13:07.837 	0.000058	0.000019	0.000532
오후 6:13:07.837 	0.000054	0.000014	0.000532
오후 6:13:07.861 	0.000060	0.000019	0.000532
오후 6:13:07.861 	0.000060	0.000024	0.000532
오후 6:13:07.890 	0.000047	0.000018	0.000532
오후 6:13:07.890 	0.000053	0.000023	0.000532
오후 6:13:07.906 	0.000050	0.000016	0.000532
오후 6:13:07.906 	0.000053	0.000022	0.000532
오후 6:13:07.927 	0.000049	0.000019	0.000532
오후 6:13:07.927 	0.000044	0.000013	0.000532
오후 6:13:07.956 	0.000042	0.000006	0.000532
오후 6:13:07.956 	0.000048	0.000016	0.000532
오후 6:13:07.983 	0.000059	0.000026	0.000532
오후 6:13:07.983 	0.000054	0.000018	0.000532
오후 6:13:08.005 	0.000046	0.000008	0.000532
오후 6:13:08.005 	0.000059	0.000022	0.000532
오후 6:13:08.030 	0.000062	0.000028	0.000532
오후 6:13:08.030 	0.000055	0.000024	0.000532
오후 6:13:08.037 	0.000047	0.000015	0.000532
오후 6:13:08.037 	0.000057	0.000027	0.000532
오후 6:13:08.047 	0.000046	0.000015	0.000532
오후 6:13:08.047 	0.000055	0.000024	0.000531
오후 6:13:08.052 	0.000061	0.000031	0.000531
오후 6:13:08.052 	0.000055	0.000013	0.000531
오후 6:13:08.055 	0.000050	0.000016	0.000531
오후 6:13:08.055 	0.000053	0.000029	0.000531
오후 6:13:08.089 	0.000049	0.000018	0.000531
오후 6:13:08.089 	0.000054	0.000022	0.000531
오후 6:13:08.138 	0.000051	0.000023	0.000531
오후 6:13:08.138 	0.000052	0.000029	0.000531
오후 6:13:08.143 	0.000051	0.000025	0.000531
오후 6:13:08.143 	0.000055	0.000026	0.000531
오후 6:13:08.144 	0.000043	0.000022	0.000531
오후 6:13:08.144 	0.000042	0.000017	0.000531
오후 6:13:08.157 	0.000040	0.000017	0.000531
오후 6:13:08.157 	0.000038	0.000008	0.000531
오후 6:13:08.193 	0.000040	0.000005	0.000531
오후 6:13:08.193 	0.000047	0.000014	0.000531
오후 6:13:08.194 	0.000062	0.000032	0.000531
오후 6:13:08.194 	0.000048	0.000020	0.000531
오후 6:13:08.196 	0.000044	0.000017	0.000531
오후 6:13:08.196 	0.000041	0.000020	0.000531
오후 6:13:08.197 	0.000042	0.000021	0.000531
오후 6:13:08.197 	0.000044	0.000017	0.000531
오후 6:13:08.198 	0.000042	0.000014	0.000532
오후 6:13:08.198 	0.000052	0.000025	0.000532
오후 6:13:08.207 	0.000047	0.000020	0.000532
오후 6:13:08.207 	0.000059	0.000021	0.000532
오후 6:13:08.251 	0.000053	0.000009	0.000532
오후 6:13:08.251 	0.000045	0.000000	0.000532
오후 6:13:08.253 	0.000050	0.000007	0.000532
오후 6:13:08.253 	0.000061	0.000026	0.000532
오후 6:13:08.254 	0.000043	0.000009	0.000532
오후 6:13:08.254 	0.000046	0.000014	0.000532
오후 6:13:08.255 	0.000049	0.000013	0.000532
오후 6:13:08.255 	0.000058	0.000019	0.000532
오후 6:13:08.257 	0.000056	0.000017	0.000532
오후 6:13:08.257 	0.000046	0.000005	0.000532
오후 6:13:08.258 	0.000054	0.000013	0.000532
오후 6:13:08.258 	0.000052	0.000018	0.000532
오후 6:13:08.259 	0.000046	0.000006	0.000532
오후 6:13:08.259 	0.000061	0.000019	0.000532
오후 6:13:08.260 	0.000059	0.000024	0.000532
오후 6:13:08.260 	0.000060	0.000026	0.000532
오후 6:13:08.262 	0.000050	0.000015	0.000532
오후 6:13:08.262 	0.000043	0.000010	0.000532
오후 6:13:08.280 	0.000044	0.000013	0.000532
오후 6:13:08.280 	0.000052	0.000021	0.000532
오후 6:13:08.282 	0.000054	0.000024	0.000532
오후 6:13:08.282 	0.000056	0.000018	0.000532
오후 6:13:08.284 	0.000043	0.000002	0.000532
오후 6:13:08.284 	0.000040	0.000010	0.000532
오후 6:13:08.285 	0.000039	0.000011	0.000532
오후 6:13:08.285 	0.000040	0.000011	0.000532
오후 6:13:08.286 	0.000042	0.000007	0.000532
오후 6:13:08.286 	0.000039	0.000003	0.000532
오후 6:13:08.288 	0.000051	0.000018	0.000532
오후 6:13:08.288 	0.000061	0.000025	0.000532
오후 6:13:08.289 	0.000045	0.000005	0.000533
오후 6:13:08.289 	0.000043	0.000010	0.000532
오후 6:13:08.301 	0.000031	0.000005	0.000533
오후 6:13:08.301 	0.000030	0.000000	0.000533
오후 6:13:08.303 	0.000051	0.000009	0.000533
오후 6:13:08.303 	0.000044	0.000000	0.000532
오후 6:13:08.304 	0.000034	-0.000009	0.000533
오후 6:13:08.304 	0.000043	0.000004	0.000532
오후 6:13:08.310 	0.000034	-0.000005	0.000533
오후 6:13:08.310 	0.000046	0.000008	0.000532
오후 6:13:08.324 	0.000037	0.000003	0.000532
오후 6:13:08.324 	0.000051	0.000021	0.000532
오후 6:13:08.326 	0.000047	0.000016	0.000532
오후 6:13:08.326 	0.000044	0.000009	0.000532
오후 6:13:08.327 	0.000047	0.000010	0.000532
오후 6:13:08.327 	0.000052	0.000011	0.000532
오후 6:13:08.331 	0.000049	0.000017	0.000532
오후 6:13:08.331 	0.000055	0.000025	0.000532
오후 6:13:08.332 	0.000054	0.000025	0.000532
오후 6:13:08.332 	0.000038	0.000015	0.000532
오후 6:13:08.343 	0.000047	0.000020	0.000532
오후 6:13:08.343 	0.000040	0.000018	0.000532
오후 6:13:08.355 	0.000031	0.000009	0.000532
오후 6:13:08.355 	0.000036	0.000017	0.000532
오후 6:13:08.356 	0.000044	0.000024	0.000532
오후 6:13:08.356 	0.000044	0.000015	0.000532
오후 6:13:08.357 	0.000043	0.000013	0.000532
오후 6:13:08.357 	0.000041	0.000027	0.000532
오후 6:13:08.358 	0.000058	0.000037	0.000532
오후 6:13:08.358 	0.000052	0.000019	0.000532
오후 6:13:08.375 	0.000051	0.000021	0.000532
오후 6:13:08.375 	0.000056	0.000034	0.000531
오후 6:13:08.376 	0.000063	0.000045	0.000531
오후 6:13:08.376 	0.000055	0.000032	0.000532
오후 6:13:08.379 	0.000058	0.000027	0.000532
오후 6:13:08.379 	0.000046	0.000019	0.000532
오후 6:13:08.382 	0.000042	0.000024	0.000532
오후 6:13:08.382 	0.000046	0.000029	0.000531
오후 6:13:08.384 	0.000042	0.000020	0.000532
오후 6:13:08.384 	0.000055	0.000030	0.000532
오후 6:13:08.402 	0.000061	0.000031	0.000532
오후 6:13:08.402 	0.000052	0.000021	0.000532
오후 6:13:08.428 	0.000046	0.000014	0.000532
오후 6:13:08.428 	0.000052	0.000016	0.000532
오후 6:13:08.429 	0.000067	0.000023	0.000532
오후 6:13:08.429 	0.000059	0.000027	0.000532
오후 6:13:08.430 	0.000066	0.000031	0.000532
오후 6:13:08.430 	0.000063	0.000023	0.000532
오후 6:13:08.432 	0.000052	0.000024	0.000532
오후 6:13:08.432 	0.000060	0.000024	0.000532
오후 6:13:08.433 	0.000049	0.000014	0.000532
오후 6:13:08.433 	0.000062	0.000027	0.000532
오후 6:13:08.435 	0.000064	0.000026	0.000532
오후 6:13:08.435 	0.000059	0.000029	0.000532
오후 6:13:08.436 	0.000064	0.000030	0.000532
오후 6:13:08.436 	0.000062	0.000019	0.000532
오후 6:13:08.446 	0.000061	0.000024	0.000532
오후 6:13:08.446 	0.000063	0.000023	0.000532
오후 6:13:08.447 	0.000060	0.000018	0.000532
오후 6:13:08.447 	0.000053	0.000017	0.000532
오후 6:13:08.449 	0.000065	0.000027	0.000532
오후 6:13:08.449 	0.000065	0.000030	0.000532
오후 6:13:08.450 	0.000064	0.000033	0.000532
오후 6:13:08.450 	0.000055	0.000017	0.000532
오후 6:13:08.452 	0.000055	0.000017	0.000532
오후 6:13:08.452 	0.000055	0.000020	0.000532
오후 6:13:08.453 	0.000063	0.000021	0.000532
오후 6:13:08.453 	0.000057	0.000015	0.000532
오후 6:13:08.454 	0.000064	0.000016	0.000532
오후 6:13:08.454 	0.000062	0.000020	0.000532
오후 6:13:08.455 	0.000070	0.000032	0.000532
오후 6:13:08.455 	0.000072	0.000031	0.000532
오후 6:13:08.466 	0.000063	0.000018	0.000532
오후 6:13:08.466 	0.000062	0.000020	0.000532
오후 6:13:08.467 	0.000066	0.000028	0.000532
오후 6:13:08.467 	0.000063	0.000027	0.000532
오후 6:13:08.469 	0.000080	0.000037	0.000532
오후 6:13:08.469 	0.000077	0.000039	0.000532
오후 6:13:08.470 	0.000073	0.000043	0.000532
오후 6:13:08.470 	0.000077	0.000034	0.000532
오후 6:13:08.472 	0.000067	0.000020	0.000532
오후 6:13:08.472 	0.000060	0.000021	0.000532
오후 6:13:08.473 	0.000057	0.000021	0.000532
오후 6:13:08.473 	0.000059	0.000027	0.000532
오후 6:13:08.475 	0.000063	0.000026	0.000532
오후 6:13:08.475 	0.000072	0.000030	0.000533
오후 6:13:08.486 	0.000069	0.000035	0.000533
오후 6:13:08.486 	0.000065	0.000042	0.000533
오후 6:13:08.487 	0.000059	0.000033	0.000533
오후 6:13:08.487 	0.000052	0.000017	0.000533
오후 6:13:08.489 	0.000055	0.000034	0.000533
오후 6:13:08.489 	0.000068	0.000048	0.000533
오후 6:13:08.490 	0.000067	0.000042	0.000533
오후 6:13:08.490 	0.000058	0.000032	0.000533
오후 6:13:08.492 	0.000055	0.000032	0.000533
오후 6:13:08.492 	0.000067	0.000038	0.000533
오후 6:13:08.493 	0.000066	0.000037	0.000533
오후 6:13:08.493 	0.000062	0.000030	0.000533
오후 6:13:08.494 	0.000061	0.000031	0.000533
오후 6:13:08.494 	0.000059	0.000032	0.000533
오후 6:13:08.500 	0.000067	0.000036	0.000533
오후 6:13:08.500 	0.000066	0.000033	0.000533
오후 6:13:08.513 	0.000055	0.000024	0.000533
오후 6:13:08.513 	0.000059	0.000033	0.000533
오후 6:13:08.523 	0.000071	0.000044	0.000533
오후 6:13:08.523 	0.000064	0.000034	0.000533
오후 6:13:08.533 	0.000059	0.000027	0.000532
오후 6:13:08.533 	0.000059	0.000029	0.000532
오후 6:13:08.535 	0.000055	0.000034	0.000532
오후 6:13:08.535 	0.000055	0.000036	0.000532
오후 6:13:08.536 	0.000050	0.000032	0.000532
오후 6:13:08.536 	0.000061	0.000039	0.000532
오후 6:13:08.537 	0.000056	0.000039	0.000532
오후 6:13:08.537 	0.000052	0.000033	0.000531
오후 6:13:08.539 	0.000055	0.000033	0.000531
오후 6:13:08.539 	0.000053	0.000029	0.000531
오후 6:13:08.540 	0.000051	0.000025	0.000531
오후 6:13:08.540 	0.000054	0.000034	0.000531
오후 6:13:08.540 	0.000049	0.000032	0.000531
오후 6:13:08.540 	0.000058	0.000025	0.000532
오후 6:13:08.541 	0.000053	0.000024	0.000532
오후 6:13:08.541 	0.000067	0.000035	0.000532
오후 6:13:08.551 	0.000068	0.000030	0.000532
오후 6:13:08.551 	0.000070	0.000037	0.000532
오후 6:13:08.552 	0.000068	0.000038	0.000532
오후 6:13:08.552 	0.000066	0.000034	0.000532
오후 6:13:08.553 	0.000066	0.000035	0.000532
오후 6:13:08.553 	0.000052	0.000018	0.000532
오후 6:13:08.556 	0.000063	0.000031	0.000532
오후 6:13:08.556 	0.000063	0.000038	0.000532
오후 6:13:08.557 	0.000062	0.000031	0.000532
오후 6:13:08.557 	0.000059	0.000026	0.000532
